method,planner_score,task,visual_condition,success_mean,success_std,success_count,return_mean,return_std,return_count,episode_length_mean,episode_length_std,episode_length_count,final_distance_to_goal_mean,final_distance_to_goal_std,final_distance_to_goal_count,mean_action_norm_mean,mean_action_norm_std,mean_action_norm_count,mean_action_deviation_from_bc_mean,mean_action_deviation_from_bc_std,mean_action_deviation_from_bc_count,mean_selected_planner_score_mean,mean_selected_planner_score_std,mean_selected_planner_score_count,mean_policy_entropy_mean,mean_policy_entropy_std,mean_policy_entropy_count,mean_prediction_latent_mse_mean,mean_prediction_latent_mse_std,mean_prediction_latent_mse_count,mean_decision_kl_mean,mean_decision_kl_std,mean_decision_kl_count,mean_action_mse_mean,mean_action_mse_std,mean_action_mse_count,success_stderr,return_stderr,episode_length_stderr,final_distance_to_goal_stderr,mean_action_norm_stderr,mean_action_deviation_from_bc_stderr,mean_selected_planner_score_stderr,mean_policy_entropy_stderr,mean_prediction_latent_mse_stderr,mean_decision_kl_stderr,mean_action_mse_stderr
bc_plus_de_vjepa,random_candidate_control,drawer-open-v3,background_shift,0.0,0.0,60,588.7098211456772,271.3139771023672,60,200.0,0.0,60,0.15852331736774625,0.04872104872989374,60,0.4179062815775784,0.04824424466601952,60,0.1089750766811194,0.0033080616332285713,60,0.0013863712814315742,7.323538335854348e-05,60,-1.9847521097163359,0.5149215693876397,60,0.009455912207447303,0.0018280828259465511,60,134.8693790338041,60.902346025227494,60,0.008685494702259652,0.002367372128530855,60,0.0,35.02648383035895,0.0,0.006289860344687949,0.00622830520472832,0.0004270689204573988,9.454647336691823e-06,0.06647608876137717,0.00023600447801262614,7.862459063355585,0.0003056264276025202
bc_plus_de_vjepa,random_candidate_control,drawer-open-v3,brightness,0.0,0.0,60,274.81122264990665,56.48264219548175,60,200.0,0.0,60,0.1891475269463605,0.0070478516020208,60,0.7484949998604135,0.10211986174689944,60,0.10754021810942019,0.0030300820322432917,60,0.0013502942460822092,6.662586400249586e-05,60,-6.174981189449628,1.002314794325112,60,0.006672798826301005,0.0007207696688376346,60,165.09938448760627,122.21710561240542,60,0.007890101698655295,0.0043841173074621815,60,0.0,7.291877752429771,0.0,0.0009098737293722608,0.013183617462091513,0.00039118190828401977,8.60136205694489e-06,0.12939828353594904,9.305096412865312e-05,15.778160488617306,0.0005659871106540244
bc_plus_de_vjepa,random_candidate_control,drawer-open-v3,clean,0.9833333333333333,0.12909944487358055,60,376.2854061343104,58.90025568855089,60,95.88333333333334,17.085122546513343,60,0.030221594279082713,0.021048107336568818,60,1.1677371737907951,0.0307618691483288,60,0.10077262052397701,0.004672321846041485,60,0.0012120055571077995,0.00010325612055790811,60,-8.286514852364238,0.5778300438120518,60,0.003162255322887286,0.00042559882388968246,60,1.1853614190477357,0.3442101541665312,60,0.0011164551314977026,0.00038087658193181826,60,0.016666666666666663,7.603990312303876,2.2056798363519676,0.0027172989727905724,0.003971340230322973,0.0006031941565946588,1.3330307843825446e-05,0.07459753788741262,5.494457190300678e-05,0.044437339822748764,4.917095529274456e-05
bc_plus_de_vjepa,random_candidate_control,reach-v3,background_shift,0.11666666666666667,0.32373177151309335,60,692.1576739332471,298.64603524354317,60,182.56666666666666,48.508383572699664,60,0.24993536549946857,0.08516116063914894,60,0.7094750584167947,0.054589696087355664,60,0.10862064462174699,0.0035229012270817563,60,0.0013853729751226302,7.477976502593974e-05,60,-2.9127307906643076,0.2450875741402294,60,0.012643633390707525,0.0020705896583970767,60,3.4668067258359785,1.2361932178754866,60,0.0014544285988031074,0.0003706219702057694,60,0.041793591990281174,38.5550373636372,6.262405390950241,0.010994258563303947,0.007047499460695089,0.00045480459276071053,9.654026152625615e-06,0.03164066976691613,0.0002673119754600394,0.15959185818421054,4.784709061151755e-05
bc_plus_de_vjepa,random_candidate_control,reach-v3,brightness,0.08333333333333333,0.27871780678530217,60,722.9581369599623,356.16202939308687,60,185.93333333333334,47.062478006987604,60,0.21671471436806877,0.07272935040791936,60,0.9275285076289287,0.05099360251920493,60,0.10625921662242628,0.004363100458081182,60,0.00132926958218185,9.52820960028998e-05,60,-4.7528815797701105,0.3431425559492168,60,0.006644871885673528,0.0006787684267586481,60,5.124614650597099,1.868833072486148,60,0.0029007113495142936,0.0007018914067254936,60,0.03598231413236439,45.9803202796954,6.075739785077194,0.00938931876367851,0.006583245777333375,0.0005632738470659457,1.2300865700365574e-05,0.04429951348554544,8.76286270922551e-05,0.24126531221934963,9.061379096979778e-05
bc_plus_de_vjepa,random_candidate_control,reach-v3,clean,0.35,0.48099473199130766,60,850.4638769552724,451.9648071687408,60,147.03333333333333,73.31473056292388,60,0.12860820000341466,0.06889300284045813,60,0.6382839005424008,0.08650785772817313,60,0.10874396456388714,0.004481172377592244,60,0.0013783806084072577,9.99398516801716e-05,60,-6.0842103497902285,0.6499204172970007,60,0.005358445738835825,0.0018327358883513604,60,4.19891820152618,3.710926886194182,60,0.002613518611101738,0.002300462624185419,60,0.06209615288719448,58.348405707879316,9.464891016729604,0.008894048422377152,0.011168116409909836,0.0005785168663299819,1.2902179372658131e-05,0.08390436508504862,0.00023660518578604914,0.47907860097411376,0.000296988447734758
bc_plus_vjepa,action_mean_consistency_score,button-press-v3,background_shift,0.8,0.4033755872716886,60,48.4148223215379,25.80419998072539,60,101.51666666666667,49.72006097418663,60,0.02245151719652567,0.012438033940130537,60,0.7730687330205878,0.022705361279843635,60,0.0,0.0,60,0.0011052579684990198,0.0006458769328810163,60,-0.900240286759294,0.46944438175429143,60,0.012031521762440269,0.0012174956689470417,60,3.9772134169066016,2.691216029697824,60,0.0014626830090198315,0.000670157537793247,60,0.05207556439232955,3.331307892918506,6.418832270848071,0.0016057432769896064,0.002931249536881904,0.0,8.338235349159005e-05,0.06060500908350025,0.0001571780149970517,0.34743449546887056,8.651696610695376e-05
bc_plus_vjepa,action_mean_consistency_score,button-press-v3,brightness,0.3333333333333333,0.4753826885415283,60,64.46632056809445,22.990816330112786,60,165.08333333333334,49.8364415258032,60,0.059157632413545186,0.0351005376707005,60,0.7889539825104408,0.02833862550049767,60,2.537275219649793e-06,1.9653649340896824e-05,60,0.0025708211124493108,0.0008456953591482784,60,-2.3086278385932344,0.5006228471437166,60,0.008569878175924115,0.001342488603412938,60,3.3623266412283983,2.0843343941331063,60,0.003209498687740586,0.0010192361678836147,60,0.061371641193221554,2.968101625408011,6.433856935455852,0.004531459928051637,0.003658500820594543,2.5372752196497923e-06,0.00010917880139820609,0.06463013165728519,0.00017331453344971874,0.2690864132134949,0.00013158282346885023
bc_plus_vjepa,action_mean_consistency_score,button-press-v3,clean,0.9833333333333333,0.12909944487358055,60,57.400044143428204,18.44470780162675,60,72.05,17.579287696951866,60,0.019552502521906674,0.0008181434993853903,60,0.8605695483179265,0.03357678407492903,60,0.00027693730783230977,0.00040864591932671096,60,0.002047141586017262,0.0004833882285342408,60,-2.6195556601578307,0.4538956613380917,60,0.003812070500967593,0.0007328213640410515,60,0.7684146444300873,0.5026691868459033,60,0.0008834366377218617,0.00028869436416366817,60,0.016666666666666663,2.3812015380454135,2.26947628294945,0.00010562187159758248,0.004334744184713417,5.275596133493237e-05,6.240515196219398e-05,0.058597677909274365,9.460683128919984e-05,0.06489431297686027,3.727028215166087e-05
bc_plus_vjepa,action_mean_consistency_score,drawer-open-v3,background_shift,0.0,0.0,60,595.464852842004,277.90574738942325,60,200.0,0.0,60,0.16410109989605204,0.043184144088888154,60,0.3633429117258638,0.05008080462083219,60,2.9717048164457083e-06,1.0076676344603949e-05,60,0.009391808153906217,0.0018272572456480847,60,-1.9172909783522287,0.38578179185793715,60,0.010548533484339713,0.0008109217728587494,60,150.78079272914925,46.856699746425605,60,0.009732348813954862,0.0018367804389137884,60,0.0,35.877477715152054,0.0,0.005575049029216176,0.006465404075371684,1.3008933222591108e-06,0.00023589789605439555,0.049804215171194884,0.00010468955071196433,6.049173925871589,0.00023712733501842173
bc_plus_vjepa,action_mean_consistency_score,drawer-open-v3,brightness,0.0,0.0,60,266.3781339085614,33.69501787115852,60,200.0,0.0,60,0.1899806065132384,0.00021981188372947186,60,0.7268729591481388,0.11963818939718998,60,9.602818211230139e-05,0.00020377070397529243,60,0.006811245390577824,0.004114084890203495,60,-6.1591541098455584,1.1292389155638696,60,0.007401613532390911,0.0008779449499079126,60,147.37710460741943,104.48595234780161,60,0.007311582473358916,0.004251242091796229,60,0.0,4.350008102171941,0.0,2.837759216609085e-05,0.015445223836857518,2.6306684764708968e-05,0.0005311260754880568,0.14578411712893968,0.00011334220566267501,13.48907844518858,0.0005488329940740925
bc_plus_vjepa,action_mean_consistency_score,drawer-open-v3,clean,1.0,0.0,60,373.5032633077644,37.912600851599194,60,93.05,7.164945266920473,60,0.027753451377286947,0.0013555793248429947,60,1.1889808783830003,0.025487870499348763,60,0.0005732650903411263,0.0005245017186447474,60,0.002556113296724652,0.0006698274300607383,60,-8.250373812947629,0.5764084535833081,60,0.00311552419550705,0.0002879044926307302,60,1.200845792469098,0.22398275765975342,60,0.00114651207175184,0.0003559150270656843,60,0.0,4.894495723655093,0.9249904565090216,0.00017500453831933375,0.0032904699324756356,6.771288071227582e-05,8.647434938193842e-05,0.0744140113780441,3.716831017523714e-05,0.02891604967512789,4.5948432416345245e-05
bc_plus_vjepa,action_mean_consistency_score,reach-v3,background_shift,0.1,0.30253169045376643,60,720.8149351525865,306.28204159071004,60,184.81666666666666,46.07565321521811,60,0.25158229018390627,0.07870238399881468,60,0.6716384341682266,0.04579711608248877,60,0.0,0.0,60,0.0012570273739184498,0.00039773924603776425,60,-2.9283413603001387,0.20268837851409022,60,0.014327117789400066,0.0013546876028484244,60,3.1389266539219434,0.8396327490815084,60,0.0015869094061191572,0.00036270981697032853,60,0.039056673294247155,39.54084154410758,5.948341252272265,0.010160434084474345,0.005912382263060229,0.0,5.134791586791184e-05,0.02616695714849522,0.00017488941750485316,0.10839612180410109,4.682563602106742e-05
bc_plus_vjepa,action_mean_consistency_score,reach-v3,brightness,0.08333333333333333,0.2787178067853022,60,723.9516130338412,362.3307189434226,60,186.03333333333333,46.7300094726155,60,0.21635708141582125,0.0730920551343142,60,0.9081121293459347,0.056156027189935155,60,0.0,0.0,60,0.002838353192485083,0.0013981344851966906,60,-4.731762046896763,0.3638550822242072,60,0.007587698159907341,0.0008645723260016012,60,3.852787731318836,1.994610399386697,60,0.0032331954083888283,0.001426275443602006,60,0.0359823141323644,46.7766946762412,6.032818281851822,0.009436143742509107,0.007249711936526324,0.0,0.0001804983858975021,0.04697348912957616,0.00011161580733986703,0.2575030952998934,0.0001841313680058388
bc_plus_vjepa,action_mean_consistency_score,reach-v3,clean,0.38333333333333336,0.4903014177279,60,802.6027377630578,455.48236912136275,60,141.4,75.26477556385834,60,0.12381274237527544,0.0695079331966696,60,0.6031819661184076,0.09367822441234898,60,2.7251162169238505e-05,6.680995233148264e-05,60,0.001906200391318058,0.0017181563227900841,60,-6.0699294915003605,0.7150605644036456,60,0.005764933325006935,0.002120949024143616,60,4.088858040761002,4.106866911288686,60,0.0021873964334339327,0.0018446258731693154,60,0.06329764084940141,58.802521003271245,9.716640743828743,0.008973435589999967,0.012093806768376956,8.625127758024787e-06,0.00022181302747823235,0.09231392191549985,0.00027381334162210325,0.5301942384170458,0.00023814017622560244
bc_plus_vjepa,decision_consistency_score,button-press-v3,background_shift,0.7166666666666667,0.45441960250548497,60,53.91988198706978,28.393544854060416,60,113.56666666666666,54.898787201159465,60,0.026726068789284897,0.021905733738148383,60,0.9103577933179724,0.03747324890820894,60,0.1527262642437615,0.0094155226082256,60,3.159824321025171,2.4065452533463345,60,-0.9368738784856141,0.5078025564472423,60,0.011913786088303218,0.0012338326531905522,60,3.8084442424398577,2.4976506856090195,60,0.0013931582188932506,0.0006171487985158029,60,0.058665318423131246,3.6655908786523095,7.087402951902516,0.002828018065143421,0.004837775631659283,0.0012155387419165722,0.3106836562701621,0.06555702814272403,0.00015928711059379734,0.3224453170002423,7.967356729278738e-05
bc_plus_vjepa,decision_consistency_score,button-press-v3,brightness,0.25,0.4366668823046864,60,58.70055219398639,20.116993645041475,60,175.16666666666666,43.5466500946201,60,0.07281016322730428,0.03303026705718193,60,0.8896752807835352,0.03687759017016419,60,0.155850799512368,0.003425473197766339,60,2.197055801439924,1.797058091072629,60,-1.933493706205133,0.5925647661669823,60,0.00878612291024594,0.0011754206133091794,60,2.762411279135025,1.9437087562545583,60,0.00315544767161192,0.0011629884941981967,60,0.056373452100212156,2.5970927121002023,5.621848353319509,0.004264189141108302,0.004760876419243608,0.0004422266882609632,0.2319992019630528,0.07649978236380048,0.00015174614867117866,0.25093172142838116,0.00015014116899534857
bc_plus_vjepa,decision_consistency_score,button-press-v3,clean,1.0,0.0,60,56.32514396412977,11.176868799519168,60,72.2,14.756555567048494,60,0.019449350136036454,0.0004005868148932124,60,0.9138999759110428,0.03529263511340024,60,0.14805687301092754,0.0039001435228069566,60,0.927830531601836,0.2478630188938247,60,-2.6915597057239586,0.33764526843923204,60,0.0043798551996969935,0.0006829217730497315,60,0.7918578872737623,0.2652738579510861,60,0.0008938130661709105,0.0002993510984595008,60,0.0,1.4429275574427674,1.9050631319521054,5.171553542638949e-05,0.004556259601265808,0.000503506363721669,0.03199897814388258,0.043589816719695945,8.81648217928017e-05,0.03424670780095828,3.864606063341811e-05
bc_plus_vjepa,decision_consistency_score,drawer-open-v3,background_shift,0.0,0.0,60,549.3227034826782,264.7651183593264,60,200.0,0.0,60,0.18736547484692376,0.014017360879045914,60,0.4879794190221777,0.10279229420970441,60,0.1606298924613123,0.002312884367182329,60,117.78467808226745,47.5007963766156,60,-2.070505855391423,0.599169196148844,60,0.011439240348835786,0.0015534108097600375,60,120.61950581811926,48.62131523895142,60,0.008543673327567981,0.0019211851131013516,60,0.0,34.181029802076885,0.0,0.0018096335080774726,0.013270428119754608,0.00029859208786002137,6.13232644327406,0.07735241060816526,0.0002005444732006401,6.276984806371991,0.00024802393160077156
bc_plus_vjepa,decision_consistency_score,drawer-open-v3,brightness,0.0,0.0,60,270.52648853251674,102.03664234739344,60,200.0,0.0,60,0.1899999999999994,0.0,60,0.5638741893827295,0.07437068300598336,60,0.15979848399230592,0.002255379991308918,60,88.38620057655996,50.95202090584481,60,-5.662192288120588,0.9575635404747096,60,0.00789239298889879,0.0007187727443123789,60,97.40646030354004,55.57896273774643,60,0.006841897381554418,0.003066307558828749,60,0.0,13.172873883812574,0.0,0.0,0.009601213890941483,0.0002911683048569622,6.577877614131636,0.12362092150646539,9.279316228098817e-05,7.175213236092484,0.0003958586036564554
bc_plus_vjepa,decision_consistency_score,drawer-open-v3,clean,0.7833333333333333,0.415450201656585,60,420.10254729467124,89.68584916146595,60,124.3,42.84512906674179,60,0.057586945483942095,0.06038276569429435,60,1.1422776450309153,0.053516769852890944,60,0.14906314621927683,0.004497146949552914,60,4.56691525776716,9.415778149513216,60,-7.763495607934889,0.8090152967699763,60,0.005369159946416307,0.0020558993763625253,60,4.862827247148468,10.37746976663616,60,0.002195301981451412,0.0018028081164142688,60,0.05363439040648223,11.578393339760934,5.531282378053276,0.0077953815310648844,0.006908985279435393,0.0005805791747021974,1.2155717321549457,0.10444342570723897,0.0002654154682043425,1.3397255860650938,0.0002327415270426675
bc_plus_vjepa,decision_consistency_score,reach-v3,background_shift,0.1,0.30253169045376643,60,642.3905699509252,320.1493996260284,60,185.26666666666668,44.68908283119924,60,0.24663196172964383,0.11825070100739096,60,0.8700959536532235,0.0642613318720378,60,0.1546263989103611,0.0044989809529168015,60,2.632093961107332,0.621429345816643,60,-3.2003780415917022,0.4199470915168532,60,0.014148668794781329,0.00111631390867786,60,3.083595298399405,0.7123042385248565,60,0.0015725833660572292,0.00021309036863441854,60,0.039056673294247155,41.331109768330364,5.769335785417281,0.015266099855965927,0.008296102271517008,0.0005808159435183715,0.08022618357308094,0.054214936391100484,0.00014411550591496864,0.09195808177465749,2.7509848298610078e-05
bc_plus_vjepa,decision_consistency_score,reach-v3,brightness,0.11666666666666667,0.3237317715130933,60,685.0327835324531,356.36745827715066,60,185.3,41.568526229364394,60,0.2569941198150147,0.13552652513822933,60,0.9031568781513271,0.09337507692885386,60,0.15000771817665312,0.007531275825938012,60,2.9211893581601975,2.084058047168079,60,-4.8883073838107896,0.5728651515634755,60,0.007440431048217061,0.000804617254522959,60,3.5462187858040277,2.243101912853668,60,0.002696152531231621,0.0011299731037174411,60,0.04179359199028117,46.00684103458903,5.366473660423816,0.017496399160990765,0.012054670596542912,0.0009722835283184143,0.26905073697371734,0.07395657305426427,0.00010387564089461848,0.2895832117442752,0.00014587890041199852
bc_plus_vjepa,decision_consistency_score,reach-v3,clean,0.23333333333333334,0.42652186808509857,60,882.6963829846261,410.45299613686296,60,167.68333333333334,60.56527272197332,60,0.15393638175079424,0.08136675661592982,60,0.7005258153029497,0.1369807657792636,60,0.1505090096078429,0.006577149618997099,60,3.4784868565384257,2.9232064047750983,60,-5.876663160812301,0.9443832865972767,60,0.006378945607326884,0.0020226449931590542,60,3.8653834714510746,3.0006866600239204,60,0.002414447861838391,0.0017507209953396582,60,0.05506373639622878,52.989253947966915,7.818943087023767,0.010504403110280279,0.01768414082046089,0.0008491063646630073,0.3773843241073604,0.12191935804759595,0.00026112234579316106,0.3873869820486467,0.0002260171086268723
bc_plus_vjepa,entropy_score,button-press-v3,background_shift,0.7166666666666667,0.4544196025054849,60,51.90244089918498,28.199081573870707,60,108.66666666666667,58.010713991926586,60,0.03248093319860222,0.02770380949105217,60,0.8096726864575603,0.03560800557713777,60,0.05860782780686762,0.023557574242832436,60,-1.2059441854522548,0.40382579972319405,60,-0.9673751917296911,0.4123003250121898,60,0.01209256362985959,0.0011389329082727125,60,3.8663197330486385,2.6179034097450455,60,0.0014288034351033461,0.0006088568005387779,60,0.05866531842313124,3.6404857771315227,7.489150973077774,0.0035765464261782675,0.004596973753063847,0.0030412697573178275,0.052133686569894075,0.05322774308027054,0.00014703560620625984,0.3379698769307391,7.86030749570606e-05
bc_plus_vjepa,entropy_score,button-press-v3,brightness,0.05,0.21978417765108274,60,62.06679996076915,19.886933292457773,60,194.2,25.50360559421127,60,0.08745426340250534,0.019466956484245648,60,0.9257003563195013,0.0880991564130134,60,0.13115060593553915,0.007486315751199311,60,-2.5166171672041804,0.6721544955223183,60,-2.2969240339724872,0.6959778027510122,60,0.008535813924011036,0.0010837391583841324,60,2.6180093281100953,1.3296032044181656,60,0.002991167707788672,0.0008182870315895066,60,0.02837401532675119,2.5673920482942263,3.2925013244874184,0.0025131732754942624,0.011373552186750775,0.0009664792076281733,0.08677477224121288,0.08985034797949001,0.00013991012373515288,0.17165103559251904,0.00010564040152545538
bc_plus_vjepa,entropy_score,button-press-v3,clean,0.75,0.4366668823046864,60,63.78614665476496,33.37783730312768,60,101.91666666666667,57.274329939829904,60,0.030974057711060123,0.026029720669796395,60,0.8975869138208331,0.06023633971285069,60,0.1417861430420692,0.006396799527676003,60,-2.96418160044454,0.5712632378783405,60,-2.7874105311821404,0.6169178183822877,60,0.005231951013679073,0.001216237113522735,60,1.0463832654135146,0.476655201804551,60,0.0009683925503078015,0.00028350931808442467,60,0.056373452100212156,4.309060266914472,7.394084200738336,0.00336042248868508,0.007776478018145439,0.0008258232679905543,0.07374976688677796,0.07964374788577373,0.00015701553619043107,0.06153592194907205,3.66008955811866e-05
bc_plus_vjepa,entropy_score,drawer-open-v3,background_shift,0.0,0.0,60,575.0789070044716,174.2754773468221,60,200.0,0.0,60,0.18911847909907395,0.00931690959179652,60,0.4051278785886243,0.05112712126425686,60,0.0936489437217048,0.04520607841825138,60,-2.6874584570129714,0.8001301831941162,60,-2.3563253932595254,0.8107221778584475,60,0.01119770765164867,0.000656792390946726,60,153.64168769375235,90.1011009164341,60,0.01000595149078678,0.0032759247442761667,60,0.0,22.498867380552998,0.0,0.0012028078562382688,0.006600482973199796,0.005836079628707804,0.10329636247695673,0.10466378310822581,8.479153306841402e-05,11.632002110810104,0.0004229200659336795
bc_plus_vjepa,entropy_score,drawer-open-v3,brightness,0.0,0.0,60,242.84156469355153,57.65617724462173,60,200.0,0.0,60,0.1899999999999994,0.0,60,0.6047178395437077,0.1014706356544144,60,0.14580050704007347,0.00495372333322678,60,-6.038187265505393,0.8864331834751766,60,-5.530232602824768,1.0356238381061338,60,0.008383912968022439,0.0010927931914183132,60,159.28989683271075,166.49644987311973,60,0.009285999664678836,0.008026050026139386,60,0.0,7.4433804758134325,0.0,0.0,0.01309980273395425,0.0006395229323768804,0.11443803190416608,0.13369846259734874,0.00014107899437373268,21.494599252041688,0.0010361586029021814
bc_plus_vjepa,entropy_score,drawer-open-v3,clean,0.5833333333333334,0.49716711601124414,60,485.0997783654974,104.61407693132725,60,152.93333333333334,44.99976145573937,60,0.09063767887471887,0.07717159844329916,60,0.9874495473315502,0.05715320980200455,60,0.15534629665634506,0.003979861185290257,60,-8.808913748815344,1.179881442481623,60,-8.524547718701537,1.1564043878344004,60,0.004930368936891278,0.001313983454652816,60,3.0585643716692124,4.390966851452839,60,0.0014183624564744076,0.0011784925406611623,60,0.06418399868645064,13.505619257796397,5.8094442233795,0.009962810519036795,0.00737844765818207,0.0005137978696948826,0.152322039241017,0.14929116451879385,0.00016963453456874815,0.5668713829808554,0.00015214273278701162
bc_plus_vjepa,entropy_score,reach-v3,background_shift,0.21666666666666667,0.415450201656585,60,817.6802045430802,394.87543746579667,60,169.41666666666666,60.407455950927755,60,0.18845254967404762,0.09504590196263997,60,0.7934741133097071,0.08855881380823084,60,0.09183683682395131,0.03424592774549766,60,-3.161899184298067,0.34700300224338193,60,-2.8661301894652693,0.32001199997305657,60,0.014455846863254376,0.0013951780233151185,60,3.1506233150668757,0.91269846483491,60,0.0016137061154272775,0.00046348346446954897,60,0.05363439040648223,50.978199771046626,7.798569029490044,0.01227037318088558,0.011432893701305383,0.004421130261124498,0.04479789495908643,0.041313371549405876,0.00018011670830980121,0.11782886514715607,5.983545797110267e-05
bc_plus_vjepa,entropy_score,reach-v3,brightness,0.08333333333333333,0.27871780678530217,60,567.0784681429087,374.24462438332455,60,185.95,47.00574252693467,60,0.28408122718015716,0.14255628458226716,60,1.0458415960408165,0.04966610497954162,60,0.12674719794111286,0.010954145138033191,60,-5.11633751978228,0.44777411014375257,60,-4.572510893658111,0.40161572444095006,60,0.007297752038264062,0.0013393734316961572,60,4.07410299670268,2.1395103580563473,60,0.0033073300396600186,0.0014800681977650502,60,0.03598231413236439,48.31477325480887,6.068415266097723,0.01840393720281086,0.006411866581891798,0.0014141740563847164,0.057807389048319974,0.05184836707782755,0.00017291236651039647,0.27620959952635,0.00019107598270650883
bc_plus_vjepa,entropy_score,reach-v3,clean,0.4666666666666667,0.5030977485864634,60,703.8232919478612,441.3533704224146,60,128.86666666666667,77.58439181373625,60,0.12257602429099732,0.08220028060545745,60,0.7206047268531351,0.09379874706934793,60,0.1475113771375828,0.005231703810463084,60,-6.458367920869273,0.8013071073650542,60,-6.083357365673264,0.803347629381186,60,0.005919546731126517,0.002535082744776479,60,4.256672806895269,4.148740709026739,60,0.002466020082878627,0.0021662426421210994,60,0.06494964005966063,56.978475114617495,10.016101914007717,0.010612010594617107,0.01210936617649021,0.0006754100576737802,0.1034483027340831,0.10371173299361805,0.0003272777750592363,0.535600122459777,0.0002796607225593124
bc_plus_vjepa,random_candidate_control,button-press-v3,background_shift,0.7333333333333333,0.44594849085648347,60,52.5317084911438,28.568589692799964,60,109.5,55.13235230956903,60,0.023364475740422882,0.014721176234833983,60,0.8011213560114805,0.026127716040499117,60,0.10878197081876646,0.004881825390706182,60,0.0013835168627460209,0.00010245643756826586,60,-0.9251626780030812,0.4549777915094418,60,0.011936539950048404,0.0012401963906301106,60,3.9701528691625176,2.7128224696790757,60,0.0014408261153010219,0.0006807468794988404,60,0.05757170261178303,3.6881890701615707,7.117556077740029,0.001900495679803214,0.003373073636642982,0.0006302409479099186,1.3227069213787786e-05,0.05873738031367661,0.00016010866556456554,0.3502238748761445,8.788404424272254e-05
bc_plus_vjepa,random_candidate_control,button-press-v3,brightness,0.3,0.4621247905424446,60,66.02388763786583,23.037664896554865,60,168.4,48.7091680369051,60,0.056390404143879115,0.034819952533885166,60,0.8181729012467647,0.030584073168693462,60,0.10866538736697645,0.004101354664179156,60,0.00138015355731451,9.298131204529132e-05,60,-2.36372350858246,0.5314137895885254,60,0.008589276554314879,0.0013470438380340595,60,3.368643677655805,2.2413032688934815,60,0.003191310719036964,0.001025457739756959,60,0.059660053921349286,2.9741497493288067,6.288326553818401,0.004495236542649,0.003948386868051296,0.0005294826103751994,1.2003835768664279e-05,0.06860522523404437,0.00017390261171057445,0.2893510078074899,0.00013238602494394005
bc_plus_vjepa,random_candidate_control,button-press-v3,clean,0.9166666666666666,0.27871780678530217,60,67.37140157449325,37.07376397499376,60,81.96666666666667,36.24725199013242,60,0.01989120441072262,0.0016257738179169016,60,0.8748223125134699,0.04188007689544687,60,0.10834480291938808,0.005173743443665846,60,0.001368117092206176,0.00011467737088946565,60,-2.784809892777416,0.6953665974988943,60,0.0038238772795783846,0.0006172634422065428,60,0.932722473968004,1.1730863898307793,60,0.0009290508548441555,0.000374760373513057,60,0.03598231413236439,4.786202348545844,4.679500110118884,0.00020988649738307364,0.0054066946784650585,0.0006679274064955878,1.4804784921391722e-05,0.08977144172073778,7.968836772962015e-05,0.15144480171590632,4.838135618115136e-05
bc_plus_vjepa,random_candidate_control,drawer-open-v3,background_shift,0.0,0.0,60,588.7098211456772,271.3139771023672,60,200.0,0.0,60,0.15852331736774625,0.04872104872989374,60,0.4179062815775784,0.04824424466601952,60,0.1089750766811194,0.0033080616332285713,60,0.0013863712814315742,7.323538335854348e-05,60,-1.9847521097163359,0.5149215693876397,60,0.010552114189175578,0.0008208166900431289,60,152.85614238970976,48.80967208241237,60,0.009900238422368904,0.0019062350633866046,60,0.0,35.02648383035895,0.0,0.006289860344687949,0.00622830520472832,0.0004270689204573988,9.454647336691823e-06,0.06647608876137717,0.00010596697902753779,6.301301570300939,0.0002460938884817653
bc_plus_vjepa,random_candidate_control,drawer-open-v3,brightness,0.0,0.0,60,274.81122264990665,56.48264219548175,60,200.0,0.0,60,0.1891475269463605,0.0070478516020208,60,0.7484949998604135,0.10211986174689944,60,0.10754021810942019,0.0030300820322432917,60,0.0013502942460822092,6.662586400249586e-05,60,-6.174981189449628,1.002314794325112,60,0.007339356318620654,0.0008416655532111649,60,144.07531852527273,146.09433459591628,60,0.00705033103508534,0.004837392652459071,60,0.0,7.291877752429771,0.0,0.0009098737293722608,0.013183617462091513,0.00039118190828401977,8.60136205694489e-06,0.12939828353594904,0.00010865855568877648,18.860697495507928,0.0006245047060680036
bc_plus_vjepa,random_candidate_control,drawer-open-v3,clean,0.9833333333333333,0.12909944487358055,60,376.2854061343104,58.90025568855089,60,95.88333333333334,17.085122546513343,60,0.030221594279082713,0.021048107336568818,60,1.1677371737907951,0.0307618691483288,60,0.10077262052397701,0.004672321846041485,60,0.0012120055571077995,0.00010325612055790811,60,-8.286514852364238,0.5778300438120518,60,0.0033314663359849572,0.000498009316228658,60,1.3534980704005721,0.362415509762655,60,0.0011846071618402036,0.00037129891519064185,60,0.016666666666666663,7.603990312303876,2.2056798363519676,0.0027172989727905724,0.003971340230322973,0.0006031941565946588,1.3330307843825446e-05,0.07459753788741262,6.429272626699117e-05,0.04678764112393448,4.793448383327453e-05
