method,planner_score,planner_alpha,planning_horizon,task,visual_condition,success_mean,success_std,success_count,return_mean,return_std,return_count,episode_length_mean,episode_length_std,episode_length_count,final_distance_to_goal_mean,final_distance_to_goal_std,final_distance_to_goal_count,mean_action_norm_mean,mean_action_norm_std,mean_action_norm_count,mean_action_deviation_from_bc_mean,mean_action_deviation_from_bc_std,mean_action_deviation_from_bc_count,mean_selected_planner_score_mean,mean_selected_planner_score_std,mean_selected_planner_score_count,mean_predicted_value_mean,mean_predicted_value_std,mean_predicted_value_count,mean_predicted_progress_selected_mean,mean_predicted_progress_selected_std,mean_predicted_progress_selected_count,mean_predicted_progress_bc_action_mean,mean_predicted_progress_bc_action_std,mean_predicted_progress_bc_action_count,mean_policy_entropy_mean,mean_policy_entropy_std,mean_policy_entropy_count,mean_prediction_latent_mse_mean,mean_prediction_latent_mse_std,mean_prediction_latent_mse_count,mean_decision_kl_mean,mean_decision_kl_std,mean_decision_kl_count,mean_action_mse_mean,mean_action_mse_std,mean_action_mse_count,success_stderr,return_stderr,episode_length_stderr,final_distance_to_goal_stderr,mean_action_norm_stderr,mean_action_deviation_from_bc_stderr,mean_selected_planner_score_stderr,mean_predicted_value_stderr,mean_predicted_progress_selected_stderr,mean_predicted_progress_bc_action_stderr,mean_policy_entropy_stderr,mean_prediction_latent_mse_stderr,mean_decision_kl_stderr,mean_action_mse_stderr
bc_plus_de_vjepa_value_planner,value_score,0.0,1,button-press-v3,brightness,0.55,0.5016920522135438,60,62.403456167789706,25.26452997114896,60,144.23333333333332,51.376762757227404,60,0.04948850786251334,0.036426649961146584,60,0.7130785500634109,0.04453283869145504,60,0.15988749272664887,0.0031132326332804945,60,-0.6473118948860492,0.050141102103318125,60,0.6473118948860492,0.050141102103318125,60,0.6473118948860492,0.050141102103318125,60,0.6470254295708794,0.05017288798515547,60,-2.6746452723621186,0.45628674687527687,60,0.007753572402155461,0.0007734545049784042,60,4.065754648123071,1.5167571623764662,60,0.0022469157130380907,0.000512508478085269,60,0.0647681654382559,3.261636794267269,6.632711551359706,0.004702660288588259,0.005749164753711555,0.00040191660471882725,0.0064731884468878925,0.0064731884468878925,0.0064731884468878925,0.006477291986587911,0.05890636572477021,9.985254722768202e-05,0.19581250767082908,6.616456001381185e-05
bc_plus_de_vjepa_value_planner,value_score,0.0,1,button-press-v3,clean,0.5333333333333333,0.5030977485864635,60,115.1221289294805,65.9157181556369,60,131.83333333333334,65.59872018870094,60,0.04874935436468785,0.03821128745034669,60,0.8328509561726641,0.08003120953934578,60,0.15813967322835729,0.0031504994122733884,60,-0.6983412846807325,0.133824940728398,60,0.6983412846807325,0.133824940728398,60,0.6983412846807325,0.133824940728398,60,0.6977330744415929,0.13407407113298986,60,-3.1517585851640804,1.002467086268205,60,0.004216548563747886,0.0008626478714090764,60,1.1870206708858126,1.0330703965799697,60,0.0010890861279462974,0.0004871947965928731,60,0.06494964005966064,8.509682622336118,8.468758360778633,0.004933055997744573,0.010331984724090745,0.00040672772519903625,0.017276725558276005,0.017276725558276005,0.017276725558276005,0.017308888155209944,0.12941794434126105,0.00011136736132028767,0.1333688147138038,6.289657778543692e-05
bc_plus_de_vjepa_value_planner,value_score,0.0,1,drawer-open-v3,background_shift,0.0,0.0,60,505.9031925690952,225.7951414046324,60,200.0,0.0,60,0.18748475024079264,0.014755891024600678,60,0.43624921244258685,0.12733993777590405,60,0.1595741460227097,0.0022066563651791144,60,-0.5948701217149694,0.04018774215480649,60,0.5948701217149694,0.04018774215480649,60,0.5948701217149694,0.04018774215480649,60,0.5947121197817226,0.0401646118602164,60,-2.0921152318269014,0.38579824119206446,60,0.009526882065692917,0.0024577353947061956,60,98.6182967677402,42.495329306861166,60,0.007953530664719438,0.0018349303165875617,60,0.0,29.150027410489667,0.0,0.0019049773398909973,0.016439515277105504,0.00028487811177137673,0.00518821520290811,0.00518821520290811,0.00518821520290811,0.005185229094716767,0.04980633877109926,0.0003172922751027203,5.486123423235775,0.00023688848525315766
bc_plus_de_vjepa_value_planner,value_score,0.0,1,drawer-open-v3,brightness,0.0,0.0,60,309.1059908712629,115.27525785596913,60,200.0,0.0,60,0.18727165199817836,0.017942703206539325,60,0.8540557484005888,0.08901376730867204,60,0.15424962069342532,0.0050298546699847554,60,-0.4145418615092834,0.0612963045699594,60,0.4145418615092834,0.0612963045699594,60,0.4145418615092834,0.0612963045699594,60,0.4141576987269024,0.0611803009568663,60,-6.0969586486717064,0.956299625165597,60,0.00675445306506784,0.0008397526456019493,60,140.15314676862087,84.88397260441043,60,0.007593709681254646,0.0035766920895672696,60,0.0,14.881971796864471,0.0,0.0023163930234956407,0.011491627945655633,0.0006493514456898187,0.007913318892783678,0.007913318892783678,0.007913318892783678,0.007898342890730029,0.12345775074169174,0.00010841160037833228,10.958473741893608,0.0004617489632468614
bc_plus_de_vjepa_value_planner,value_score,0.0,1,drawer-open-v3,clean,0.16666666666666666,0.37582301400141443,60,312.03717879492916,93.4259993431376,60,186.15,33.31809962635721,60,0.16064506914548238,0.061340739681194335,60,1.0615959819673286,0.03826639414158564,60,0.14806138716536743,0.0050005775978641245,60,-0.4593578033479001,0.09488882700279608,60,0.4593578033479001,0.09488882700279608,60,0.4593578033479001,0.09488882700279608,60,0.4586327454728262,0.09480995991246002,60,-7.0283743558131135,1.8353323472871808,60,0.0076550466259375505,0.002802506769615789,60,36.460903714106195,54.57355288867232,60,0.0050414905594404645,0.004050539020700241,60,0.048518542478298496,12.061244651958567,4.301348166005368,0.007919055440977004,0.004940170240992341,0.0006455717919315214,0.012250094890766195,0.012250094890766195,0.012250094890766195,0.012239913193185015,0.2369403871933006,0.00036180206821184984,7.045415382706585,0.0005229223390111777
bc_plus_de_vjepa_value_planner,value_score,0.0,1,reach-v3,background_shift,0.16666666666666666,0.3758230140014144,60,684.1775662964052,377.220543619615,60,175.41666666666666,55.60096684522935,60,0.21156734755698783,0.11495149503770649,60,0.6916322109040711,0.087579507934685,60,0.16044591133647992,0.0028147216874854167,60,-0.5060931178526192,0.05223813580330004,60,0.5060931178526192,0.05223813580330004,60,0.5060931178526192,0.05223813580330004,60,0.5059399219968378,0.052242785341759176,60,-2.485081850392573,0.47768732881824166,60,0.01312774482481566,0.00234927428399074,60,3.4095098203207503,1.8868635447345594,60,0.001388046704609329,0.0005170673134057441,60,0.04851854247829849,48.69896277620258,7.178053954153467,0.014840174196756059,0.011306465856669176,0.0003633790073279952,0.006743914333436749,0.006743914333436749,0.006743914333436749,0.006744514586270741,0.06166916897357854,0.000303290005918983,0.24359303617742806,6.675310312295526e-05
bc_plus_de_vjepa_value_planner,value_score,0.0,1,reach-v3,brightness,0.03333333333333333,0.18102033471939252,60,629.1287289759204,335.73766064939286,60,194.96666666666667,27.334690609817834,60,0.2513175126320891,0.09126501744722988,60,0.8140838852936609,0.08746360101420729,60,0.15947141365613787,0.0027642859528243134,60,-0.568147375797439,0.05296608278364587,60,0.568147375797439,0.05296608278364587,60,0.568147375797439,0.05296608278364587,60,0.5677686072759744,0.05294950011888588,60,-4.591959679934714,0.435921466275007,60,0.006311377016905074,0.0006643936116465533,60,4.7366042081367015,1.9242340099307707,60,0.003039263885758576,0.0006119605123336817,60,0.023369624723103315,43.34354561299119,3.5288933835185574,0.011782263088815022,0.011291502337578498,0.0003568677819814556,0.006837891884496794,0.006837891884496794,0.006837891884496794,0.0068357510716817544,0.05627721930458067,8.577284644112329e-05,0.2484175424889264,7.900376242683026e-05
bc_plus_de_vjepa_value_planner,value_score,0.0,1,reach-v3,clean,0.4166666666666667,0.4971671160112441,60,791.1262293468084,419.27578117904403,60,141.73333333333332,71.65758187064382,60,0.13584511134430619,0.08455255984208859,60,0.5453119386084311,0.12370349378600352,60,0.15910836567223097,0.004929497248611119,60,-0.6211994323410891,0.12718512597065593,60,0.6211994323410891,0.12718512597065593,60,0.6211994323410891,0.12718512597065593,60,0.6203834260097775,0.12731928317108693,60,-6.672698147904488,0.8931972809497003,60,0.004271961094393818,0.0014332227670490671,60,3.5592465159530517,3.5780088944673487,60,0.002372966435025528,0.0023118652693532257,60,0.06418399868645064,54.12827059915142,9.250954040483268,0.010915688538253837,0.015970052376695475,0.0006363953583015382,0.016419529158988092,0.016419529158988092,0.016419529158988092,0.01643684877908953,0.11531127313319788,0.00018502826360621162,0.4619189620284684,0.0002984605228960122
bc_plus_de_vjepa_value_planner,value_score,0.01,1,button-press-v3,background_shift,0.7,0.4621247905424446,60,56.29063983561867,30.339588328741943,60,112.65,57.746912750409344,60,0.025133065170937694,0.019246373834585058,60,0.749267082617436,0.042390760915215715,60,0.03692862272318791,0.02431734452961512,60,-0.5455192847719789,0.06737534746148655,60,0.5455459316227348,0.06738170575353825,60,0.5455459316227348,0.06738170575353825,60,0.5455081526254273,0.06737282790157614,60,-1.003475573563731,0.5285180130449698,60,0.010417657775087406,0.0020220807974661447,60,3.6877056122837937,1.0730442925834192,60,0.0011810039967876675,0.0002718771659967412,60,0.059660053921349286,3.9168240109335484,7.455094379240937,0.002484696177874337,0.005472623701923024,0.003139355679572913,0.008698119955442517,0.008698940807416736,0.008698940807416736,0.008697794681656759,0.06823138208979342,0.00026104950844240636,0.13852942249728337,3.50991912039816e-05
bc_plus_de_vjepa_value_planner,value_score,0.01,1,button-press-v3,brightness,0.55,0.501692052213544,60,58.09320257818682,22.444604373421846,60,142.4,52.73991187975902,60,0.04745366395714414,0.035200529179635676,60,0.7271333370538191,0.04217384073354032,60,0.08761567307513067,0.022364420782109488,60,-0.6365108816374991,0.06007959237532101,60,0.636606528568947,0.060070827833294024,60,0.636606528568947,0.060070827833294024,60,0.6364019994042007,0.060092308985226744,60,-2.5461066613491297,0.39221248363982497,60,0.007686730858460199,0.0007665966099622455,60,3.9706680097768206,1.4181749812975297,60,0.002293615562281645,0.0004792203545149774,60,0.06476816543825592,2.8975859650158986,6.808693346358446,0.00454436877634724,0.005444619426886855,0.002887234307889503,0.007756242023884946,0.00775511052637469,0.00775511052637469,0.0077578837311644494,0.0506344139103897,9.896719678809464e-05,0.18308560281911157,6.186708174000406e-05
