method,lambda,reference_policy_type,bjepa_prior_type,bjepa_loss_type,shift,metric,pairs,mean,std,stderr,baseline_mean,relative_change_percent,paired_t,paired_t_p,wilcoxon_w,wilcoxon_p
de_vjepa,0.01,strong_bc,none,nll,clean,action_mse,6,0.005485387925399536,0.0003234742780349544,0.00013205782101680246,0.004408191715057003,24.436237803886076,13.79297714825044,3.5963430335369764e-05,0.0,0.03125
de_vjepa,0.01,strong_bc,none,nll,clean,nll,6,,,,,,,,,
de_vjepa,0.01,strong_bc,none,nll,clean,uncertainty,6,,,,,,,,,
de_vjepa,0.01,strong_bc,none,nll,desaturation,latent_mse,6,0.08601351088631713,0.002017830470615996,0.0008237758400748725,0.12343264818891042,-30.315429387307873,-81.43884481212199,5.289863952166844e-09,0.0,0.03125
de_vjepa,0.01,strong_bc,none,nll,desaturation,decision_kl,6,4.856046673415211,0.4774962737555161,0.1949370374635542,6.957377507300351,-30.202915274903823,-7.464271013680272,0.0006812051520683672,0.0,0.03125
de_vjepa,0.01,strong_bc,none,nll,desaturation,action_mse,6,0.022963483187214393,0.002070887117866382,0.0008454361256125869,0.03659972703136765,-37.257774716369795,-18.892572976610122,7.65419101371465e-06,0.0,0.03125
de_vjepa,0.01,strong_bc,none,nll,desaturation,nll,6,,,,,,,,,
de_vjepa,0.01,strong_bc,none,nll,desaturation,uncertainty,6,,,,,,,,,
linear_dynamics,0.0,none,none,nll,blur,latent_mse,6,0.21210885183686826,0.013920502685327527,0.005683021423682578,0.283264537658031,-25.119870778552915,-23.473600292500542,2.6121459495078056e-06,0.0,0.03125
linear_dynamics,0.0,none,none,nll,blur,decision_kl,6,11.686253052236516,3.1788957829490063,1.2977787689517153,12.36022743667487,-5.452766851510831,-1.0694442143215308,0.33375698891961786,6.0,0.4375
linear_dynamics,0.0,none,none,nll,blur,action_mse,6,0.07710257813017672,0.00890951850249608,0.0036372956975001818,0.09892488003059317,-22.05946764218239,-10.940597982673383,0.00011091472776280845,0.0,0.03125
linear_dynamics,0.0,none,none,nll,blur,nll,6,,,,,,,,,
linear_dynamics,0.0,none,none,nll,blur,uncertainty,6,,,,,,,,,
linear_dynamics,0.0,none,none,nll,brightness,latent_mse,6,0.08323999387004145,0.0017278246441827286,0.0007053814572089315,0.12534608502761713,-33.591867786136724,-76.44287672487908,7.258097305768205e-09,0.0,0.03125
linear_dynamics,0.0,none,none,nll,brightness,decision_kl,6,12.708478737429552,3.3201935580466015,1.355463344081656,14.800069838279514,-14.132305615478817,-2.6188529101445917,0.047162995024437916,1.0,0.0625
linear_dynamics,0.0,none,none,nll,brightness,action_mse,6,0.045124465015946254,0.005020222623268973,0.0020494973036975683,0.06462228602904056,-30.171976590757247,-8.3296622525288,0.0004076963637841604,0.0,0.03125
