candidate,baseline,shift,metric,pairs,candidate_mean,baseline_mean,mean_change,change_stderr,relative_change_percent,paired_t,paired_t_p,wilcoxon_w,wilcoxon_p
de_bjepa,vjepa,blur,nll,30,56.72697854218146,,,,,,,,
de_bjepa,vjepa,blur,uncertainty,30,0.04818492634968782,,,,,,,,
de_bjepa,vjepa,brightness,latent_mse,30,0.04730815001684534,0.05121179415409665,-0.003903644137251319,0.00035348288394483184,-7.622549066539685,-11.0433752652662,6.629522095282037e-12,0.0,1.7180929312456739e-06
de_bjepa,vjepa,brightness,decision_kl,30,206.20107297659894,308.51637793566437,-102.31530495906536,33.096430138055545,-33.16365427458811,-3.091430239825754,0.0043717501853719025,65.0,0.000283263623714447
de_bjepa,vjepa,brightness,action_mse,30,0.07088923199250638,0.07941397049997331,-0.00852473850746694,0.002312410735390006,-10.734557728063484,-3.6865157115045037,0.0009303381973073375,76.0,0.0007978975772857666
de_bjepa,vjepa,brightness,nll,30,30.201254289589293,,,,,,,,
de_bjepa,vjepa,brightness,uncertainty,30,0.024278190783874713,,,,,,,,
de_bjepa,vjepa,clean,latent_mse,30,0.0020508103276989406,0.0015061268659015692,0.0005446834617973712,9.731946635201889e-05,36.16451403456794,5.59686034269003,4.838455373092178e-06,0.0,1.7180929312456739e-06
de_bjepa,vjepa,clean,decision_kl,30,0.36057146427204884,0.3495686569876194,0.011002807284429381,0.007640186080072878,3.1475382773859684,1.4401229458438043,0.16054186629592795,177.0,0.2621222734451294
de_bjepa,vjepa,clean,action_mse,30,0.0009321573362063903,0.0007337387379107317,0.00019841859829565869,5.251687562385772e-05,27.04213203471325,3.778187410020251,0.0007280747652572604,5.0,1.862645149230957e-08
de_bjepa,vjepa,clean,nll,30,-0.5652180938479264,,,,,,,,
de_bjepa,vjepa,clean,uncertainty,30,0.0333634893128619,,,,,,,,
de_bjepa,vjepa,desaturation,latent_mse,30,0.19148809649390255,0.1982883651071307,-0.006800268613228172,0.0013730198283749724,-3.429484432711996,-4.9527825255638005,2.8923843699629787e-05,36.0,5.2708021049856917e-05
de_bjepa,vjepa,desaturation,decision_kl,30,3766.4639699570203,3335.1342397999033,431.32973015711866,257.58230044667175,12.93290461924546,1.674531710483029,0.10477902359472062,149.0,0.08793856762349606
de_bjepa,vjepa,desaturation,action_mse,30,0.3308031819418631,0.3289533922943601,0.0018497896475030524,0.004621549366675164,0.562325755208443,0.40025314039517185,0.6919033560608308,151.0,0.09610157273709774
de_bjepa,vjepa,desaturation,nll,30,72.38679125934428,,,,,,,,
de_bjepa,vjepa,desaturation,uncertainty,30,0.030477217744440115,,,,,,,,
de_bjepa,de_vjepa,blur,latent_mse,30,0.21300413087714118,0.24397543745949465,-0.030971306582353395,0.0033253459586299354,-12.694436335418118,-9.31370960124515,3.2287426467679326e-10,0.0,1.7180929312456739e-06
de_bjepa,de_vjepa,blur,decision_kl,30,486.44188380257106,538.9615885119388,-52.519704709367794,38.90549672416458,-9.744609973852414,-1.3499301931993404,0.18748165459396673,225.0,0.8871948085725307
de_bjepa,de_vjepa,blur,action_mse,30,0.1343869457762929,0.14450971758448378,-0.010122771808190911,0.003206327312108443,-7.004907335918708,-3.1571236567031256,0.0037015991081803135,79.0,0.001038169488310814
de_bjepa,de_vjepa,blur,nll,30,56.72697854218146,,,,,,,,
de_bjepa,de_vjepa,blur,uncertainty,30,0.04818492634968782,,,,,,,,
de_bjepa,de_vjepa,brightness,latent_mse,30,0.04730815001684534,0.05113466571450982,-0.003826515697664485,0.00028699919595422433,-7.483212502118078,-13.332844661609453,6.728479325308911e-14,0.0,1.7180929312456739e-06
de_bjepa,de_vjepa,brightness,decision_kl,30,206.20107297659894,235.81490923106762,-29.61383625446866,16.843009372737406,-12.558084792446687,-1.7582271433276344,0.08926008858230354,156.0,0.11907656863331795
de_bjepa,de_vjepa,brightness,action_mse,30,0.07088923199250638,0.07435667979325844,-0.0034674478007520517,0.001503897667742481,-4.663263354943974,-2.305640786023081,0.028477871883931298,120.0,0.019660815596580505
de_bjepa,de_vjepa,brightness,nll,30,30.201254289589293,,,,,,,,
de_bjepa,de_vjepa,brightness,uncertainty,30,0.024278190783874713,,,,,,,,
de_bjepa,de_vjepa,clean,latent_mse,30,0.0020508103276989406,0.0017375853054419237,0.00031322502225701647,8.88973313565517e-05,18.026454371824542,3.5234468512977686,0.001433248371552368,53.0,0.00022120409009262866
de_bjepa,de_vjepa,clean,decision_kl,30,0.36057146427204884,0.28030954605465885,0.08026191821739,0.00791517852253642,28.633316041880125,10.140253689650203,4.8071974874103665e-11,0.0,1.862645149230957e-09
de_bjepa,de_vjepa,clean,action_mse,30,0.0009321573362063903,0.0006677833135835147,0.0002643740226228757,5.456627301646901e-05,39.58979166522891,4.845007877724821,3.9022199393850504e-05,0.0,1.862645149230957e-09
de_bjepa,de_vjepa,clean,nll,30,-0.5652180938479264,,,,,,,,
de_bjepa,de_vjepa,clean,uncertainty,30,0.0333634893128619,,,,,,,,
de_bjepa,de_vjepa,desaturation,latent_mse,30,0.19148809649390255,0.2010455421304745,-0.00955744563657196,0.0010263002434869382,-4.753870956446957,-9.312523988204237,3.237783041429626e-10,0.0,1.7180929312456739e-06
de_bjepa,de_vjepa,desaturation,decision_kl,30,3766.4639699570203,3546.2472164080236,220.21675354899816,167.59299629248906,6.209853405878867,1.313997353234668,0.19914683354388393,153.0,0.10483990423381329
de_bjepa,de_vjepa,desaturation,action_mse,30,0.3308031819418631,0.33147210285583284,-0.0006689209139696644,0.0033033241813955495,-0.20180308032154315,-0.20249932408603824,0.8409403711117788,193.0,0.42795460671186447
de_bjepa,de_vjepa,desaturation,nll,30,72.38679125934428,,,,,,,,
de_bjepa,de_vjepa,desaturation,uncertainty,30,0.030477217744440115,,,,,,,,
