method,planner_score,planner_alpha,planning_horizon,task,visual_condition,success_mean,success_std,success_count,return_mean,return_std,return_count,episode_length_mean,episode_length_std,episode_length_count,final_distance_to_goal_mean,final_distance_to_goal_std,final_distance_to_goal_count,mean_action_norm_mean,mean_action_norm_std,mean_action_norm_count,mean_action_deviation_from_bc_mean,mean_action_deviation_from_bc_std,mean_action_deviation_from_bc_count,mean_selected_planner_score_mean,mean_selected_planner_score_std,mean_selected_planner_score_count,mean_predicted_value_mean,mean_predicted_value_std,mean_predicted_value_count,mean_policy_entropy_mean,mean_policy_entropy_std,mean_policy_entropy_count,mean_prediction_latent_mse_mean,mean_prediction_latent_mse_std,mean_prediction_latent_mse_count,mean_decision_kl_mean,mean_decision_kl_std,mean_decision_kl_count,mean_action_mse_mean,mean_action_mse_std,mean_action_mse_count,success_stderr,return_stderr,episode_length_stderr,final_distance_to_goal_stderr,mean_action_norm_stderr,mean_action_deviation_from_bc_stderr,mean_selected_planner_score_stderr,mean_predicted_value_stderr,mean_policy_entropy_stderr,mean_prediction_latent_mse_stderr,mean_decision_kl_stderr,mean_action_mse_stderr
bc_plus_vjepa_value_planner,value_score,0.1,1,button-press-v3,clean,0.9333333333333333,0.2515488742932317,60,64.20960612757334,33.14184562181071,60,78.91666666666667,33.140835411187396,60,0.01972500383172764,0.0014745745832503712,60,0.8500175296574246,0.044000504792670724,60,0.015184779287179666,0.0047102393257278195,60,-0.599796783773528,0.07234313502242071,60,0.5998901388937845,0.07232232417822923,60,-2.80020690381776,0.6316216485291407,60,0.0038460546502653357,0.0005981023997438305,60,0.7737567584706001,0.3795031477725597,60,0.0008958399095212789,0.00043530086514463774,60,0.03247482002983031,4.278593871861669,4.278463454230994,0.00019036676012231432,0.005680440742891112,0.0006080892821731698,0.009339458571808998,0.009336771903376527,0.08154200419524787,7.721468778448488e-05,0.04899364570521387,5.6197100043162086e-05
bc_plus_vjepa_value_planner,value_score,0.1,1,drawer-open-v3,background_shift,0.0,0.0,60,662.4813220069493,273.11280097664155,60,200.0,0.0,60,0.15791991643597844,0.04387762454266644,60,0.3588270287743459,0.055778951748661085,60,4.165053435523683e-06,1.870650722821902e-05,60,-0.5236266678410272,0.02864308546192783,60,0.5236266729123891,0.028643088296608096,60,-2.020082050686081,0.3607183812713206,60,0.010598131622304208,0.0008578590897089013,60,143.77076600265502,41.50663157123405,60,0.009756377555948954,0.0016909155725729908,60,0.0,35.258710993953116,0.0,0.005664576970829631,0.0072010317063823815,2.414999698686698e-06,0.003697806432601409,0.0036978067985570574,0.04656854277782407,0.00011074913226117431,5.358483094418549,0.00021829626174726575
bc_plus_vjepa_value_planner,value_score,0.1,1,drawer-open-v3,brightness,0.0,0.0,60,267.5653217695212,34.34510387901117,60,200.0,0.0,60,0.19001431536964994,6.412307383668847e-05,60,0.7290805944794168,0.11771942082096513,60,0.0010143637686269359,0.0016040694763164917,60,-0.44120304306658603,0.05768722501082057,60,0.44120678419433534,0.05769007979286758,60,-6.1781583622892695,1.0245221550202617,60,0.007257195399783086,0.000720614523861304,60,137.64204977585936,107.70275106692863,60,0.006740497301566696,0.003940215570300839,60,0.0,4.4339338449058,0.0,8.278253235904098e-06,0.01519751187882602,0.00020708447893111415,0.007447388725194268,0.0074477572759717725,0.13226524147380023,9.303093499833392e-05,13.904365374097923,0.000508679642808077
bc_plus_vjepa_value_planner,value_score,0.1,1,drawer-open-v3,clean,1.0,0.0,60,364.4389868410919,53.11371650281867,60,94.16666666666667,12.760063049983257,60,0.027703383832217533,0.001184394487099882,60,1.1851183129362473,0.02042619222456484,60,0.008764515642699349,0.004078230869452794,60,-0.5376702003795736,0.015492051844528457,60,0.5377112614296552,0.015489872596061788,60,-8.409785439964478,0.4739245534048066,60,0.003362711594562691,0.0003624818269995868,60,1.3101689416174074,0.30215723432407543,60,0.0011297529171014511,0.0003623077288226245,60,0.0,6.856951315686625,1.6473170563047257,0.00015290467079592395,0.0026370100770723684,0.0005264973413126554,0.0020000152930813534,0.001999733953314065,0.06118339675652012,4.6796202642407924e-05,0.03900833121577454,4.6773726664408585e-05
bc_plus_vjepa_value_planner,value_score,0.1,1,reach-v3,background_shift,0.15,0.3600847357902756,60,697.3597423528231,307.8658080523547,60,177.76666666666668,53.71436277534699,60,0.2396045903962069,0.09043842272964896,60,0.670458564069055,0.04903916981824982,60,2.1386951751386126e-06,9.46803916218375e-06,60,-0.4468431285563713,0.036041841807434145,60,0.44684313040908236,0.03604184263738954,60,-2.90678187453973,0.2586518335157157,60,0.014417511686355968,0.0013156365174185217,60,3.056022497478321,1.0705603966254078,60,0.001603146908542779,0.0005329777703183997,60,0.04648673949797451,39.7453049151153,6.934494416035417,0.01167555016963989,0.006330929600597298,1.2223185998792428e-06,0.004652981769561156,0.004652981876707937,0.03339180812241267,0.00016984794405414195,0.13820875290798038,6.880713427806413e-05
bc_plus_vjepa_value_planner,value_score,0.1,1,reach-v3,brightness,0.0,0.0,60,738.7961033759336,350.5709974782692,60,200.0,0.0,60,0.23680039287724064,0.05758571235478184,60,0.9110788136472305,0.05228509746112385,60,0.0015091862071421928,0.0016543477875494942,60,-0.6081653588054081,0.03901192465700733,60,0.6081708561542134,0.039008636657511,60,-4.657065932810307,0.32568006935541416,60,0.007674360997470406,0.0008100165849926037,60,3.987514465418334,2.0337916223532964,60,0.003199791895937324,0.001365768639152107,60,0.0,45.258521163221964,0.0,0.007434283497652025,0.006749977057392146,0.00021357538100047588,0.005036417816669595,0.0050359933377598755,0.04204511616017318,0.00010457269146093862,0.2625613694343494,0.00017631997314028258
bc_plus_vjepa_value_planner,value_score,0.1,1,reach-v3,clean,0.4166666666666667,0.4971671160112441,60,861.4268380333737,523.6098338844334,60,137.23333333333332,75.33954026727011,60,0.1112518845617467,0.06499368545218104,60,0.5950789218000175,0.1089508154118329,60,0.019974416343468873,0.012783924464755047,60,-0.6557669517812382,0.15323654394178468,60,0.6559196308513432,0.153151730481723,60,-6.242540869115411,0.7191704684854838,60,0.005525355902035869,0.002115533694239593,60,4.082745088809337,4.05677083602722,60,0.00222535184351505,0.0019455914540798978,60,0.06418399868645064,67.59773888482809,9.72629282553534,0.00839064871216468,0.014065489788191572,0.0016503975517056621,0.019782752757230435,0.019771803386618665,0.09284450825094882,0.0002731142255376866,0.5237268629104455,0.0002511747766724972
bc_plus_vjepa_value_planner,value_score,0.3,1,button-press-v3,background_shift,0.7666666666666667,0.4265218680850986,60,50.505080029001924,27.55764093878067,60,105.18333333333334,52.836649987682826,60,0.02226984464915253,0.011614007715701405,60,0.7753203124588234,0.02657102677616388,60,0.0,0.0,60,-0.4788232984953152,0.04472555493793071,60,0.4788232984953152,0.04472555493793071,60,-0.9063998028507915,0.48800273455929827,60,0.012082951833943605,0.0011834293084737918,60,4.170884485253819,2.842294348927359,60,0.0014825803855629492,0.0006626359253355636,60,0.05506373639622879,3.5576761472220415,6.82118218238953,0.0014993619488545328,0.003430304806523802,0.0,0.0057740443141496844,0.0057740443141496844,0.06300088212839469,0.00015278006677109184,0.36693862261383714,8.554593011411264e-05
bc_plus_vjepa_value_planner,value_score,0.3,1,button-press-v3,brightness,0.35,0.48099473199130766,60,63.70363267045352,22.926146558596034,60,163.86666666666667,49.707778836276304,60,0.057186232598244756,0.03575188773620085,60,0.791806989033456,0.03655866995941478,60,8.480779604173071e-06,3.268847609893948e-05,60,-0.6621931624287624,0.07323176083988947,60,0.6621931975354302,0.0732317462745461,60,-2.3010663757490124,0.5321673728197865,60,0.008629665985077296,0.0011539365568315322,60,3.4155291957425318,2.46523086309578,60,0.0031596512977002185,0.0008909284116672717,60,0.06209615288719448,2.9597527938050976,6.417246653661987,0.004615548859926103,0.004719703997076894,4.220064118136393e-06,0.009454179671544546,0.009454177791166802,0.06870251241086622,0.00014897256890628174,0.3182599359108831,0.00011501836336834563
bc_plus_vjepa_value_planner,value_score,0.3,1,button-press-v3,clean,0.9333333333333333,0.2515488742932317,60,64.13620541254195,33.6551924988177,60,78.96666666666667,33.00126688203362,60,0.019832361711746894,0.001404068468124969,60,0.8480404556279376,0.042262233713374696,60,0.00019654230614001226,0.0002655665382837859,60,-0.5957540718455946,0.07169725295994521,60,0.5957555289130048,0.07169695683503895,60,-2.7641501677053157,0.6192766070263349,60,0.003803662391126397,0.000567508187242472,60,0.7317494307640818,0.3689198300883121,60,0.0008923976554928261,0.00044187088394553946,60,0.03247482002983031,4.344866668710857,4.260445234595419,0.00018126445979943214,0.005456030911514195,3.4284492669435236e-05,0.009256075556089607,0.009256037326528596,0.07994826619029434,7.326499193421514e-05,0.04762734526725675,5.704528582316748e-05
bc_plus_vjepa_value_planner,value_score,0.3,1,drawer-open-v3,background_shift,0.0,0.0,60,662.4850565825733,273.1192045496279,60,200.0,0.0,60,0.15791532364146896,0.043881899990139805,60,0.3588244209879389,0.05577979520701417,60,9.447428359029194e-08,7.317946539801549e-07,60,-0.5236282720603049,0.028643459072795786,60,0.5236282720901072,0.02864345904630146,60,-2.020084851935506,0.36070356170418455,60,0.010598082579827557,0.0008578482862926935,60,143.7690111187299,41.50916688217818,60,0.009756445137914852,0.001690884741645045,60,0.0,35.25953769167086,0.0,0.005665128928725029,0.007201140596387539,9.447428359029196e-08,0.0036978546655570604,0.0036978546621366576,0.04656662957993354,0.00011074773754613913,5.358810401654018,0.000218292281491583
bc_plus_vjepa_value_planner,value_score,0.3,1,drawer-open-v3,brightness,0.0,0.0,60,267.43466762393945,34.160661977052385,60,200.0,0.0,60,0.1900138420829033,6.47119804599242e-05,60,0.7274300994674365,0.11799127193196346,60,6.53717042102168e-06,2.085413011006352e-05,60,-0.4414321976968398,0.057945266707536254,60,0.4414322213896861,0.05794529179025415,60,-6.179885058661302,1.0247960211675755,60,0.007254139847878832,0.0007238291538839451,60,137.65980168309065,107.34288659226655,60,0.006767594288960633,0.003936657140672559,60,0.0,4.410122497751494,0.0,8.354280754046207e-06,0.01523260770634417,2.692256620530622e-06,0.007480701764994499,0.007480705003159456,0.1323005974413881,9.344594194973083e-05,13.857907070189325,0.0005082202515184443
bc_plus_vjepa_value_planner,value_score,0.3,1,drawer-open-v3,clean,1.0,0.0,60,372.96236247422286,36.95655941689048,60,93.03333333333333,6.574131808805483,60,0.027585767944061295,0.0012012435674298248,60,1.1866202604600395,0.023225748289507592,60,0.00018321987985503676,0.00016754140753872803,60,-0.5386202557585722,0.013719242791372465,60,0.5386212892042846,0.0137191997446538,60,-8.302939646658404,0.5629009231731719,60,0.0031604296805465447,0.0003347205282786101,60,1.2256484449081362,0.18879766245902826,60,0.0011594868586622046,0.00043514014071685856,60,0.0,4.771071305158057,0.848716767042536,0.0001550798777131499,0.0029984312109489434,2.1629502706588114e-05,0.001771146628452057,0.0017711410711445737,0.07267019670048251,4.321223438856018e-05,0.024373673416890188,5.617635060875817e-05
bc_plus_vjepa_value_planner,value_score,0.3,1,reach-v3,background_shift,0.15,0.3600847357902756,60,697.3599105416334,307.86266786308863,60,177.76666666666668,53.71436277534699,60,0.23960925111136683,0.09043597753514244,60,0.6704678452597882,0.04903907933777642,60,0.0,0.0,60,-0.44684364165302176,0.03604283548832136,60,0.44684364165302176,0.03604283548832136,60,-2.906789362105009,0.2586498703531438,60,0.014417591982660044,0.0013153794975457622,60,3.055826880882796,1.0700994758343823,60,0.0016032059252298495,0.0005329540250457955,60,0.04648673949797451,39.744899518424255,6.934494416035417,0.011675234496386492,0.00633091791961841,0.0,0.0046531100532120765,0.0046531100532120765,0.033391554679214445,0.00016981476293124721,0.13814924828972827,6.880406877655254e-05
bc_plus_vjepa_value_planner,value_score,0.3,1,reach-v3,brightness,0.0,0.0,60,737.610013840404,349.8772376279924,60,200.0,0.0,60,0.23773932783011212,0.05748143891177537,60,0.9126091574927171,0.05233443902750626,60,5.393379038044561e-06,1.475355314458337e-05,60,-0.6080381037555634,0.03900371152135579,60,0.6080381183388333,0.03900369969912086,60,-4.656616517951091,0.32661247837477286,60,0.0076668593332287855,0.0008091933927103242,60,3.9835612179314097,2.030461491486402,60,0.0032049040732896783,0.0013662639756238353,60,0.0,45.16895715167565,0.0,0.007420821854044833,0.0067563470262213075,1.9046755208785818e-06,0.00503535750541631,0.005035355979172344,0.042165489646967515,0.00010446641779427212,0.2621314513880769,0.00017638392080380835
bc_plus_vjepa_value_planner,value_score,0.3,1,reach-v3,clean,0.43333333333333335,0.4997174342809082,60,812.1387401150333,508.6075638620413,60,133.95,76.60716986402952,60,0.11488468720942843,0.07016770877292998,60,0.6094751049477743,0.10008481136970505,60,0.0014215166926871104,0.0021040074442134522,60,-0.6486547532680441,0.14833968727469857,60,0.6486748758901218,0.14832731395251078,60,-6.2479859249911245,0.6558237089631543,60,0.005479859918233129,0.0022044326347786906,60,3.952286780660219,4.071207953755137,60,0.002066322789225665,0.0018119721717745844,60,0.06451324335931523,65.6609541530937,9.8899431027823,0.009058612250636328,0.012920893588105947,0.0002716261930578377,0.019150571279884128,0.019148973890858442,0.08466647676207588,0.0002845910294111335,0.525590686794694,0.000233924601502475
