method,planner_score,task,visual_condition,success_mean,success_std,success_stderr,success_count,return_mean,return_std,return_stderr,return_count,episode_length_mean,episode_length_std,episode_length_stderr,episode_length_count,final_distance_to_goal_mean,final_distance_to_goal_std,final_distance_to_goal_stderr,final_distance_to_goal_count,mean_action_norm_mean,mean_action_norm_std,mean_action_norm_stderr,mean_action_norm_count,mean_action_deviation_from_bc_mean,mean_action_deviation_from_bc_std,mean_action_deviation_from_bc_stderr,mean_action_deviation_from_bc_count,mean_selected_planner_score_mean,mean_selected_planner_score_std,mean_selected_planner_score_stderr,mean_selected_planner_score_count,mean_policy_entropy_mean,mean_policy_entropy_std,mean_policy_entropy_stderr,mean_policy_entropy_count,mean_prediction_latent_mse_mean,mean_prediction_latent_mse_std,mean_prediction_latent_mse_stderr,mean_prediction_latent_mse_count,mean_decision_kl_mean,mean_decision_kl_std,mean_decision_kl_stderr,mean_decision_kl_count,mean_action_mse_mean,mean_action_mse_std,mean_action_mse_stderr,mean_action_mse_count,success_ci_low,success_ci_high
bc_plus_vjepa,entropy_score,reach-v3,brightness,0.08333333333333333,0.2787178067853022,0.0359823141323644,60,567.078468142909,374.24462438332455,48.31477325480887,60,185.95,47.00574252693467,6.068415266097723,60,0.2840812271801571,0.14255628458226716,0.01840393720281086,60,1.0458415960408165,0.049666104979541575,0.006411866581891792,60,0.1267471979411128,0.010954145138033188,0.001414174056384716,60,-5.11633751978228,0.4477741101437526,0.05780738904831998,60,-4.572510893658111,0.40161572444095,0.05184836707782754,60,0.007297752038264012,0.0013393734316961537,0.000172912366510396,60,4.07410299670268,2.139510358056347,0.27620959952634994,60,0.0033073300396599683,0.0014800681977650489,0.00019107598270650867,60,0.016666666666666666,0.15
bc_plus_de_vjepa,entropy_score,reach-v3,brightness,0.05,0.21978417765108274,0.02837401532675119,60,618.3416160899397,359.12715929259167,46.36311690369952,60,191.53333333333333,37.22832285503699,4.806155814159707,60,0.2818044764086213,0.12100046211511271,0.015621092488507767,60,1.0540737241873799,0.06188984547957152,0.007989944694724362,60,0.12973843089461806,0.007167628960332591,0.0009253369198387369,60,-5.097451760954157,0.4407799540745808,0.056904447382430716,60,-4.578658653569273,0.3979519693079958,0.05137537832401043,60,0.006430786791319529,0.0007406282975061487,9.561470206570887e-05,60,5.255292271929464,1.7803400855654827,0.22984091673268672,60,0.0031137441854812886,0.0006288093728416187,8.117894096515732e-05,60,0.0,0.11666666666666667
bc_plus_vjepa,decision_consistency_score,reach-v3,brightness,0.11666666666666667,0.32373177151309335,0.041793591990281174,60,685.0327835324531,356.3674582771506,46.00684103458902,60,185.3,41.5685262293644,5.366473660423817,60,0.25699411981501463,0.13552652513822933,0.017496399160990765,60,0.9031568781513272,0.0933750769288538,0.012054670596542905,60,0.1500077181766531,0.0075312758259380155,0.0009722835283184147,60,2.921189358160197,2.084058047168079,0.26905073697371734,60,-4.8883073838107896,0.5728651515634757,0.07395657305426431,60,0.0074404310482170085,0.0008046172545229581,0.00010387564089461837,60,3.5462187858040277,2.2431019128536684,0.28958321174427526,60,0.0026961525312315703,0.001129973103717439,0.00014587890041199825,60,0.05,0.2
bc_plus_de_vjepa,decision_consistency_score,reach-v3,brightness,0.016666666666666666,0.12909944487358058,0.016666666666666666,60,623.080115598518,290.77639336611026,37.539070965906724,60,197.68333333333334,17.9448228374277,2.316666666666667,60,0.309356124723751,0.11040218864057412,0.01425286126632644,60,0.9935998003295943,0.07121209683998478,0.009193442170325696,60,0.1485902999569814,0.0052165117360035975,0.0006734487692945825,60,4.870284180275159,2.5583028462201356,0.33027547726552064,60,-4.727603529369734,0.4270617953629679,0.055133440708073814,60,0.006238883740421274,0.0006754585880125372,8.72013287475111e-05,60,5.395237921698075,2.64624355926509,0.3416285745014111,60,0.00324423047575277,0.0008386600813337483,0.00010827055093781882,60,0.0,0.05
bc_plus_vjepa,action_mean_consistency_score,reach-v3,brightness,0.08333333333333333,0.2787178067853022,0.0359823141323644,60,723.9516130338411,362.33071894342265,46.776694676241206,60,186.03333333333333,46.73000947261549,6.032818281851821,60,0.21635708141582125,0.0730920551343142,0.009436143742509107,60,0.9081121293459345,0.056156027189935155,0.007249711936526324,60,0.0,0.0,0.0,60,0.002838353192485031,0.00139813448519669,0.00018049838589750201,60,-4.731762046896762,0.36385508222420737,0.04697348912957618,60,0.007587698159907289,0.0008645723260016022,0.00011161580733986717,60,3.8527877313188355,1.9946103993866973,0.2575030952998934,60,0.0032331954083887854,0.0014262754436020102,0.00018413136800583937,60,0.016666666666666666,0.15
bc_plus_de_vjepa,action_mean_consistency_score,reach-v3,brightness,0.08333333333333333,0.2787178067853022,0.0359823141323644,60,723.9516130338411,362.33071894342265,46.776694676241206,60,186.03333333333333,46.73000947261549,6.032818281851821,60,0.21635708141582125,0.0730920551343142,0.009436143742509107,60,0.9081121293459345,0.056156027189935155,0.007249711936526324,60,0.0,0.0,0.0,60,0.0024895524934733255,0.0007326212104714414,9.458099157447371e-05,60,-4.731762046896762,0.36385508222420737,0.04697348912957618,60,0.006632635129248014,0.0006447672495902493,8.323909399476654e-05,60,5.004137255987827,1.7891467661763432,0.23097785431072773,60,0.0028937350670469914,0.000725705021159112,9.36881153736114e-05,60,0.016666666666666666,0.16666666666666666
bc_plus_vjepa,random_candidate_control,reach-v3,brightness,0.08333333333333333,0.2787178067853022,0.0359823141323644,60,722.9581369599623,356.16202939308687,45.9803202796954,60,185.93333333333334,47.0624780069876,6.075739785077193,60,0.2167147143680687,0.07272935040791936,0.00938931876367851,60,0.9275285076289286,0.050993602519204935,0.006583245777333376,60,0.10625921662242625,0.00436310045808118,0.0005632738470659454,60,0.0013292695821817983,9.528209600290326e-05,1.230086570036602e-05,60,-4.7528815797701105,0.343142555949217,0.04429951348554547,60,0.00761765645298734,0.0008947305109454698,0.00011550921227451525,60,4.0307906855685705,2.1723726947761306,0.2804521089541227,60,0.003268670868887893,0.0014539611190136368,0.0001877055733324305,60,0.016666666666666666,0.16666666666666666
bc_plus_de_vjepa,random_candidate_control,reach-v3,brightness,0.08333333333333333,0.2787178067853022,0.0359823141323644,60,722.9581369599623,356.16202939308687,45.9803202796954,60,185.93333333333334,47.0624780069876,6.075739785077193,60,0.2167147143680687,0.07272935040791936,0.00938931876367851,60,0.9275285076289286,0.050993602519204935,0.006583245777333376,60,0.10625921662242625,0.00436310045808118,0.0005632738470659454,60,0.0013292695821817983,9.528209600290326e-05,1.230086570036602e-05,60,-4.7528815797701105,0.343142555949217,0.04429951348554547,60,0.0066448718856734765,0.0006787684267586456,8.762862709225477e-05,60,5.124614650597098,1.868833072486148,0.24126531221934963,60,0.002900711349514235,0.0007018914067254994,9.061379096979851e-05,60,0.016666666666666666,0.15
bc_only,bc_only,reach-v3,background_shift,0.1,0.30253169045376643,0.039056673294247155,60,720.8149351525864,306.28204159071004,39.54084154410758,60,184.81666666666666,46.07565321521811,5.948341252272265,60,0.25158229018390627,0.07870238399881468,0.010160434084474345,60,0.6716384341682266,0.0457971160824888,0.005912382263060232,60,0.0,0.0,0.0,60,,,,0,-2.928341360300139,0.20268837851409027,0.026166957148495228,60,,,,0,,,,0,,,,0,0.03333333333333333,0.18333333333333332
bc_plus_vjepa,entropy_score,reach-v3,background_shift,0.21666666666666667,0.41545020165658497,0.05363439040648222,60,817.6802045430803,394.87543746579667,50.978199771046626,60,169.41666666666666,60.407455950927755,7.798569029490044,60,0.1884525496740476,0.09504590196263998,0.012270373180885582,60,0.7934741133097071,0.08855881380823091,0.011432893701305392,60,0.09183683682395129,0.034245927745497666,0.0044211302611244984,60,-3.161899184298067,0.3470030022433818,0.04479789495908642,60,-2.8661301894652698,0.32001199997305646,0.04131337154940586,60,0.014455846863254325,0.0013951780233151239,0.00018011670830980192,60,3.1506233150668757,0.9126984648349102,0.1178288651471561,60,0.0016137061154272297,0.0004634834644695541,5.9835457971103334e-05,60,0.11666666666666667,0.3333333333333333
bc_plus_de_vjepa,entropy_score,reach-v3,background_shift,0.18333333333333332,0.39020492949942315,0.050375239785310166,60,788.0829793268805,380.700801584192,49.148262147446324,60,172.76666666666668,58.31456679565554,7.528378201362464,60,0.18903325215743963,0.08533597683817028,0.01101682723755251,60,0.8189406520676402,0.06394326990514773,0.008255040648156102,60,0.1052171625532625,0.014292436808691328,0.0018451456578927796,60,-2.8435301305959237,0.401887464676978,0.051883448591448576,60,-2.7534928577892344,0.37586646129134266,0.04852415149930949,60,0.01312602559798253,0.0019512135748096875,0.0002519005893377253,60,4.207043632240793,2.064077330932967,0.26647123759958785,60,0.0014712917719737484,0.00039427663097617007,5.0900894185649133e-05,60,0.08333333333333333,0.2833333333333333
bc_plus_vjepa,decision_consistency_score,reach-v3,background_shift,0.1,0.30253169045376643,0.039056673294247155,60,642.3905699509253,320.14939962602836,41.33110976833036,60,185.26666666666668,44.68908283119923,5.76933578541728,60,0.2466319617296438,0.11825070100739092,0.015266099855965921,60,0.8700959536532235,0.0642613318720377,0.008296102271516996,60,0.15462639891036106,0.004498980952916809,0.0005808159435183725,60,2.632093961107332,0.6214293458166427,0.0802261835730809,60,-3.200378041591703,0.419947091516853,0.054214936391100456,60,0.014148668794781282,0.0011163139086778576,0.00014411550591496834,60,3.083595298399406,0.7123042385248565,0.09195808177465749,60,0.0015725833660571835,0.0002130903686344136,2.750984829860944e-05,60,0.03333333333333333,0.18333333333333332
bc_plus_de_vjepa,decision_consistency_score,reach-v3,background_shift,0.1,0.30253169045376643,0.039056673294247155,60,792.8334649302194,334.90882862218,43.236543858384564,60,185.03333333333333,45.402518658825215,5.861439954716719,60,0.21415456062170815,0.08067869005420272,0.010415574099125236,60,0.858431762733161,0.06425722532636406,0.008295572118750181,60,0.15265558279268174,0.005351542771873961,0.000690881201066151,60,2.898008052408616,1.1468709118663918,0.14806039806360832,60,-3.0159518486171755,0.3432478583236602,0.044313107963629965,60,0.01245871551132163,0.0019527792607106419,0.0002521027185183849,60,3.3007348237667036,1.0855439275067913,0.14014311842701313,60,0.0013797785586678402,0.0003733539929494319,4.819979323110637e-05,60,0.03333333333333333,0.18333333333333332
bc_plus_vjepa,action_mean_consistency_score,reach-v3,background_shift,0.1,0.30253169045376643,0.039056673294247155,60,720.8149351525864,306.28204159071004,39.54084154410758,60,184.81666666666666,46.07565321521811,5.948341252272265,60,0.25158229018390627,0.07870238399881468,0.010160434084474345,60,0.6716384341682266,0.0457971160824888,0.005912382263060232,60,0.0,0.0,0.0,60,0.0012570273739183967,0.0003977392460377619,5.134791586791154e-05,60,-2.928341360300139,0.20268837851409027,0.026166957148495228,60,0.014327117789400023,0.0013546876028484177,0.0001748894175048523,60,3.1389266539219434,0.8396327490815084,0.10839612180410109,60,0.001586909406119107,0.00036270981697032826,4.682563602106739e-05,60,0.03333333333333333,0.18333333333333332
