dataset,method,lambda,reference_policy_type,bjepa_prior_type,bjepa_loss_type,shift,metric,pairs,mean,std,stderr,baseline_mean,relative_change_percent,paired_t,paired_t_p,wilcoxon_w,wilcoxon_p
lerobot-pusht,de_vjepa,0.01,strong_bc,none,nll,blur,latent_mse,6,0.2161071803154763,0.0215167549541062,0.0087841784263437,0.283264537658031,-23.70835329328441,-11.2099405664342,9.86174012736834e-05,0.0,0.03125
lerobot-pusht,de_vjepa,0.01,strong_bc,none,nll,blur,decision_kl,6,10.524313544956811,3.792951054552571,1.5484657838341935,12.36022743667487,-14.853398945318697,-2.769898150214961,0.0393700698781713,1.0,0.0625
lerobot-pusht,de_vjepa,0.01,strong_bc,none,nll,blur,action_mse,6,0.0829238154567104,0.0104779826417769,0.0042776185010154,0.0989248800305931,-16.1749648510408,-6.99532231651603,0.0009195718339096,0.0,0.03125
lerobot-pusht,de_vjepa,0.01,strong_bc,none,nll,blur,nll,6,,,,,,,,,
lerobot-pusht,de_vjepa,0.01,strong_bc,none,nll,blur,uncertainty,6,,,,,,,,,
lerobot-pusht,de_vjepa,0.01,strong_bc,none,nll,brightness,latent_mse,6,0.0907646862346224,0.0015061392238242,0.0006148787633268,0.1253460850276171,-27.588734650448394,-30.866741906382032,6.698512676646058e-07,0.0,0.03125
lerobot-pusht,de_vjepa,0.01,strong_bc,none,nll,brightness,decision_kl,6,10.659012129122727,2.410734957155747,0.9841784250203076,14.800069838279514,-27.979987624424467,-5.980289645121592,0.0018735151334875,0.0,0.03125
lerobot-pusht,de_vjepa,0.01,strong_bc,none,nll,brightness,action_mse,6,0.0445250444727227,0.0053127505565475,0.0021689213323714,0.0646222860290405,-31.099552168869995,-7.59016479936872,0.0006302174096668,0.0,0.03125
lerobot-pusht,de_vjepa,0.01,strong_bc,none,nll,brightness,nll,6,,,,,,,,,
lerobot-pusht,de_vjepa,0.01,strong_bc,none,nll,brightness,uncertainty,6,,,,,,,,,
lerobot-pusht,de_vjepa,0.01,strong_bc,none,nll,clean,latent_mse,6,0.0238999039947604,0.0004755373657961,0.0001941373166379,0.0271298930546631,-11.90564612029522,-103.53786948587786,1.593579665599621e-09,0.0,0.03125
lerobot-pusht,de_vjepa,0.01,strong_bc,none,nll,clean,decision_kl,6,2.2865603658135893,0.0880183839760266,0.0359333547876047,1.647058173726034,38.82693412345301,17.963237201721153,9.819005245037417e-06,0.0,0.03125
lerobot-pusht,de_vjepa,0.01,strong_bc,none,nll,clean,action_mse,6,0.0054853879253995,0.0003234742780349,0.0001320578210168,0.004408191715057,24.43623780388608,13.79297714825044,3.5963430335369764e-05,0.0,0.03125
lerobot-pusht,de_vjepa,0.01,strong_bc,none,nll,clean,nll,6,,,,,,,,,
lerobot-pusht,de_vjepa,0.01,strong_bc,none,nll,clean,uncertainty,6,,,,,,,,,
lerobot-pusht,de_vjepa,0.01,strong_bc,none,nll,desaturation,latent_mse,6,0.0860135108863171,0.0020178304706159,0.0008237758400748,0.1234326481889104,-30.315429387307876,-81.43884481212199,5.2898639521668445e-09,0.0,0.03125
lerobot-pusht,de_vjepa,0.01,strong_bc,none,nll,desaturation,decision_kl,6,4.856046673415211,0.4774962737555161,0.1949370374635542,6.957377507300351,-30.202915274903823,-7.464271013680272,0.0006812051520683,0.0,0.03125
lerobot-pusht,de_vjepa,0.01,strong_bc,none,nll,desaturation,action_mse,6,0.0229634831872143,0.0020708871178663,0.0008454361256125,0.0365997270313676,-37.2577747163698,-18.89257297661012,7.65419101371465e-06,0.0,0.03125
lerobot-pusht,de_vjepa,0.01,strong_bc,none,nll,desaturation,nll,6,,,,,,,,,
lerobot-pusht,de_vjepa,0.01,strong_bc,none,nll,desaturation,uncertainty,6,,,,,,,,,
lerobot-pusht,linear_dynamics,0.0,none,none,nll,blur,latent_mse,6,0.2121088518368682,0.0139205026853275,0.0056830214236825,0.283264537658031,-25.119870778552915,-23.473600292500542,2.6121459495078056e-06,0.0,0.03125
lerobot-pusht,linear_dynamics,0.0,none,none,nll,blur,decision_kl,6,11.686253052236516,3.1788957829490063,1.2977787689517153,12.36022743667487,-5.452766851510831,-1.0694442143215308,0.3337569889196178,6.0,0.4375
lerobot-pusht,linear_dynamics,0.0,none,none,nll,blur,action_mse,6,0.0771025781301767,0.008909518502496,0.0036372956975001,0.0989248800305931,-22.05946764218239,-10.940597982673385,0.0001109147277628,0.0,0.03125
lerobot-pusht,linear_dynamics,0.0,none,none,nll,blur,nll,6,,,,,,,,,
lerobot-pusht,linear_dynamics,0.0,none,none,nll,blur,uncertainty,6,,,,,,,,,
lerobot-pusht,linear_dynamics,0.0,none,none,nll,brightness,latent_mse,6,0.0832399938700414,0.0017278246441827,0.0007053814572089,0.1253460850276171,-33.591867786136724,-76.44287672487908,7.258097305768205e-09,0.0,0.03125
lerobot-pusht,linear_dynamics,0.0,none,none,nll,brightness,decision_kl,6,12.708478737429552,3.320193558046601,1.355463344081656,14.800069838279514,-14.132305615478815,-2.618852910144592,0.0471629950244379,1.0,0.0625
lerobot-pusht,linear_dynamics,0.0,none,none,nll,brightness,action_mse,6,0.0451244650159462,0.0050202226232689,0.0020494973036975,0.0646222860290405,-30.171976590757247,-8.3296622525288,0.0004076963637841,0.0,0.03125
lerobot-pusht,linear_dynamics,0.0,none,none,nll,brightness,nll,6,,,,,,,,,
lerobot-pusht,linear_dynamics,0.0,none,none,nll,brightness,uncertainty,6,,,,,,,,,
lerobot-pusht,linear_dynamics,0.0,none,none,nll,clean,latent_mse,6,0.0212937420161805,0.0005194479762744,0.0002120637482989,0.0271298930546631,-21.511883687574823,-194.81872883660347,6.761261672900173e-11,0.0,0.03125
lerobot-pusht,linear_dynamics,0.0,none,none,nll,clean,decision_kl,6,2.8449891539161043,0.1336406756033613,0.0545585773515079,1.647058173726034,72.73155249155943,25.95967885311557,1.584627543312428e-06,0.0,0.03125
lerobot-pusht,linear_dynamics,0.0,none,none,nll,clean,action_mse,6,0.005671781577732,0.000227653616608,9.293919979816018e-05,0.004408191715057,28.6645850351518,19.89123795831149,5.933428392090802e-06,0.0,0.03125
lerobot-pusht,linear_dynamics,0.0,none,none,nll,clean,nll,6,,,,,,,,,
lerobot-pusht,linear_dynamics,0.0,none,none,nll,clean,uncertainty,6,,,,,,,,,
lerobot-pusht,linear_dynamics,0.0,none,none,nll,desaturation,latent_mse,6,0.0855749075023231,0.001886451861138,0.0007701407473519,0.1234326481889104,-30.67076761461605,-129.9961238269651,5.109478025903992e-10,0.0,0.03125
lerobot-pusht,linear_dynamics,0.0,none,none,nll,desaturation,decision_kl,6,5.7972722060038135,0.3960531780260107,0.1616880328618989,6.957377507300351,-16.674462469216934,-4.043073437396559,0.0098926908117463,0.0,0.03125
lerobot-pusht,linear_dynamics,0.0,none,none,nll,desaturation,action_mse,6,0.0246628329402719,0.00154795495295,0.0006319499632569,0.0365997270313676,-32.61470797545906,-17.232772295485002,1.2049959358302544e-05,0.0,0.03125
lerobot-pusht,linear_dynamics,0.0,none,none,nll,desaturation,nll,6,,,,,,,,,
lerobot-pusht,linear_dynamics,0.0,none,none,nll,desaturation,uncertainty,6,,,,,,,,,
lerobot-pusht,no_action_vjepa,0.0,none,none,nll,blur,latent_mse,6,0.2201184537139045,0.0227135335942622,0.009272761260251,0.283264537658031,-22.29226590317461,-9.723874673421284,0.00019548481426,0.0,0.03125
lerobot-pusht,no_action_vjepa,0.0,none,none,nll,blur,decision_kl,6,13.04371653244253,4.178085196729552,1.7056961389772125,12.36022743667487,5.529745300152272,1.4976292792844468,0.1944949413685981,4.0,0.21875
lerobot-pusht,no_action_vjepa,0.0,none,none,nll,blur,action_mse,6,0.0940804394522536,0.011609846481278,0.0047396999785296,0.0989248800305931,-4.897090172706116,-4.204433962490394,0.0084533875419959,1.0,0.0625
lerobot-pusht,no_action_vjepa,0.0,none,none,nll,blur,nll,6,,,,,,,,,
lerobot-pusht,no_action_vjepa,0.0,none,none,nll,blur,uncertainty,6,,,,,,,,,
lerobot-pusht,no_action_vjepa,0.0,none,none,nll,brightness,latent_mse,6,0.0899297421150694,0.0016916489685928,0.000690612799493,0.1253460850276171,-28.254845697609547,-35.02217407481753,3.5711009848859855e-07,0.0,0.03125
lerobot-pusht,no_action_vjepa,0.0,none,none,nll,brightness,decision_kl,6,14.231872624193732,3.079729416606964,1.2572942694210634,14.800069838279514,-3.8391522492425865,-1.0451497243042318,0.3438259413977682,7.0,0.5625
lerobot-pusht,no_action_vjepa,0.0,none,none,nll,brightness,action_mse,6,0.0543330501085996,0.0050462842327615,0.0020601369112196,0.0646222860290405,-15.922116892950967,-4.633895659521858,0.0056638108445324,0.0,0.03125
lerobot-pusht,no_action_vjepa,0.0,none,none,nll,brightness,nll,6,,,,,,,,,
lerobot-pusht,no_action_vjepa,0.0,none,none,nll,brightness,uncertainty,6,,,,,,,,,
lerobot-pusht,no_action_vjepa,0.0,none,none,nll,clean,latent_mse,6,0.0248183845440476,0.0004085117758703,0.0001667742341334,0.0271298930546631,-8.520153418806848,-28.373730914892995,1.0184955044738985e-06,0.0,0.03125
lerobot-pusht,no_action_vjepa,0.0,none,none,nll,clean,decision_kl,6,3.2941728237139114,0.1365132866102067,0.0557313158842202,1.647058173726034,100.00342891725045,32.720105581244496,5.010647974771605e-07,0.0,0.03125
lerobot-pusht,no_action_vjepa,0.0,none,none,nll,clean,action_mse,6,0.0071623028065768,0.0003349411418542,0.000136739148568,0.004408191715057,62.477116911968686,31.450667335966337,6.10185367744051e-07,0.0,0.03125
lerobot-pusht,no_action_vjepa,0.0,none,none,nll,clean,nll,6,,,,,,,,,
lerobot-pusht,no_action_vjepa,0.0,none,none,nll,clean,uncertainty,6,,,,,,,,,
lerobot-pusht,no_action_vjepa,0.0,none,none,nll,desaturation,latent_mse,6,0.0851981145454612,0.0021799603353001,0.0008899650801653,0.1234326481889104,-30.976029603555286,-97.01387814972848,2.206176517291001e-09,0.0,0.03125
lerobot-pusht,no_action_vjepa,0.0,none,none,nll,desaturation,decision_kl,6,7.341253360610679,0.3011129777772312,0.1229288584140378,6.957377507300351,5.5175366423272045,1.0362732502719467,0.3475682903470984,6.0,0.4375
lerobot-pusht,no_action_vjepa,0.0,none,none,nll,desaturation,action_mse,6,0.0314256830565062,0.001342937373662,0.0005482518869975,0.0365997270313676,-14.136837606540096,-5.151485511244576,0.0036103898782475,0.0,0.03125
lerobot-pusht,no_action_vjepa,0.0,none,none,nll,desaturation,nll,6,,,,,,,,,
lerobot-pusht,no_action_vjepa,0.0,none,none,nll,desaturation,uncertainty,6,,,,,,,,,
lerobot-pusht,persistence,0.0,none,none,nll,blur,latent_mse,6,0.283264537658031,0.0068444378098245,0.0027942300350471,0.283264537658031,0.0,,,,
lerobot-pusht,persistence,0.0,none,none,nll,blur,decision_kl,6,12.36022743667487,4.054684835253641,1.6553181523620493,12.36022743667487,0.0,,,,
lerobot-pusht,persistence,0.0,none,none,nll,blur,action_mse,6,0.0989248800305931,0.0101217671752131,0.0041321941457539,0.0989248800305931,0.0,,,,
lerobot-pusht,persistence,0.0,none,none,nll,blur,nll,6,,,,,,,,,
lerobot-pusht,persistence,0.0,none,none,nll,blur,uncertainty,6,,,,,,,,,
lerobot-pusht,persistence,0.0,none,none,nll,brightness,latent_mse,6,0.1253460850276171,0.0015195610023732,0.0006203581814744,0.1253460850276171,0.0,,,,
lerobot-pusht,persistence,0.0,none,none,nll,brightness,decision_kl,6,14.800069838279514,2.7547852982708148,1.1246363886140431,14.800069838279514,0.0,,,,
lerobot-pusht,persistence,0.0,none,none,nll,brightness,action_mse,6,0.0646222860290405,0.0051094102232202,0.0020859079889082,0.0646222860290405,0.0,,,,
lerobot-pusht,persistence,0.0,none,none,nll,brightness,nll,6,,,,,,,,,
lerobot-pusht,persistence,0.0,none,none,nll,brightness,uncertainty,6,,,,,,,,,
lerobot-pusht,persistence,0.0,none,none,nll,clean,latent_mse,6,0.0271298930546631,0.0005420909470691,0.0002213077024169,0.0271298930546631,0.0,,,,
lerobot-pusht,persistence,0.0,none,none,nll,clean,decision_kl,6,1.647058173726034,0.0501208036823447,0.0204617324199921,1.647058173726034,0.0,,,,
lerobot-pusht,persistence,0.0,none,none,nll,clean,action_mse,6,0.004408191715057,0.0002127542250829,8.685654867909739e-05,0.004408191715057,0.0,,,,
lerobot-pusht,persistence,0.0,none,none,nll,clean,nll,6,,,,,,,,,
lerobot-pusht,persistence,0.0,none,none,nll,clean,uncertainty,6,,,,,,,,,
lerobot-pusht,persistence,0.0,none,none,nll,desaturation,latent_mse,6,0.1234326481889104,0.0012265836962637,0.0005007506971105,0.1234326481889104,0.0,,,,
lerobot-pusht,persistence,0.0,none,none,nll,desaturation,decision_kl,6,6.957377507300351,0.6976494861619976,0.284814210068628,6.957377507300351,0.0,,,,
lerobot-pusht,persistence,0.0,none,none,nll,desaturation,action_mse,6,0.0365997270313676,0.0020912959713807,0.0008537680051701,0.0365997270313676,0.0,,,,
lerobot-pusht,persistence,0.0,none,none,nll,desaturation,nll,6,,,,,,,,,
lerobot-pusht,persistence,0.0,none,none,nll,desaturation,uncertainty,6,,,,,,,,,
lerobot-pusht,random_policy_kl,0.01,random,none,nll,blur,latent_mse,6,0.2196389557751509,0.0237752494863073,0.0097062049581368,0.283264537658031,-22.461541571324958,-9.199374683317648,0.0002547083262279,0.0,0.03125
lerobot-pusht,random_policy_kl,0.01,random,none,nll,blur,decision_kl,6,11.954414402080785,3.746502146412845,1.5295030964922376,12.36022743667487,-3.283216564364913,-0.7722455505864795,0.4748687037169123,7.0,0.5625
lerobot-pusht,random_policy_kl,0.01,random,none,nll,blur,action_mse,6,0.0874151878820028,0.0110846864111643,0.0045253042776858,0.0989248800305931,-11.634779991677451,-7.745511060404612,0.0005734026196329,0.0,0.03125
lerobot-pusht,random_policy_kl,0.01,random,none,nll,blur,nll,6,,,,,,,,,
lerobot-pusht,random_policy_kl,0.01,random,none,nll,blur,uncertainty,6,,,,,,,,,
lerobot-pusht,random_policy_kl,0.01,random,none,nll,brightness,latent_mse,6,0.0897395500277267,0.0007264126399755,0.0002965567184413,0.1253460850276171,-28.406579265754768,-57.49071857609261,3.0123703977652555e-08,0.0,0.03125
lerobot-pusht,random_policy_kl,0.01,random,none,nll,brightness,decision_kl,6,12.793190904577804,2.815017477711846,1.1492260729017572,14.800069838279514,-13.55992880865356,-4.1367236362404345,0.0090257425607829,0.0,0.03125
lerobot-pusht,random_policy_kl,0.01,random,none,nll,brightness,action_mse,6,0.0485862372597254,0.0045284187470115,0.0018487192119719,0.0646222860290405,-24.81504408882832,-8.883723856400877,0.0003006803433103,0.0,0.03125
lerobot-pusht,random_policy_kl,0.01,random,none,nll,brightness,nll,6,,,,,,,,,
lerobot-pusht,random_policy_kl,0.01,random,none,nll,brightness,uncertainty,6,,,,,,,,,
lerobot-pusht,random_policy_kl,0.01,random,none,nll,clean,latent_mse,6,0.0247758264073577,0.0004174888728565,0.0001704391186313,0.0271298930546631,-8.677021477977389,-29.62505307528102,8.217143523867345e-07,0.0,0.03125
lerobot-pusht,random_policy_kl,0.01,random,none,nll,clean,decision_kl,6,3.0105372385792584,0.1305678703442253,0.0533041098575373,1.647058173726034,82.78269016866074,28.131094416594696,1.062939809454909e-06,0.0,0.03125
lerobot-pusht,random_policy_kl,0.01,random,none,nll,clean,action_mse,6,0.0063570648186005,0.0002818799734707,0.0001150770172854,0.004408191715057,44.21026192864576,25.381228534366045,1.7723300053793503e-06,0.0,0.03125
lerobot-pusht,random_policy_kl,0.01,random,none,nll,clean,nll,6,,,,,,,,,
lerobot-pusht,random_policy_kl,0.01,random,none,nll,clean,uncertainty,6,,,,,,,,,
lerobot-pusht,random_policy_kl,0.01,random,none,nll,desaturation,latent_mse,6,0.0855123813539769,0.002324234362926,0.0009488647053019,0.1234326481889104,-30.7214237005573,-84.19037674389465,4.480591383665406e-09,0.0,0.03125
lerobot-pusht,random_policy_kl,0.01,random,none,nll,desaturation,decision_kl,6,6.187077554977282,0.2052765443555038,0.0838037983054637,6.957377507300351,-11.071699810953136,-2.4191204272080022,0.0601826847131211,2.0,0.09375
lerobot-pusht,random_policy_kl,0.01,random,none,nll,desaturation,action_mse,6,0.0260789674107448,0.0011421756302489,0.0004662912484586,0.0365997270313676,-28.745459253305476,-12.827190586791422,5.1259423480779474e-05,0.0,0.03125
lerobot-pusht,random_policy_kl,0.01,random,none,nll,desaturation,nll,6,,,,,,,,,
lerobot-pusht,random_policy_kl,0.01,random,none,nll,desaturation,uncertainty,6,,,,,,,,,
lerobot-pusht,vjepa,0.0,none,none,nll,blur,latent_mse,6,0.219706863095763,0.0237063270169127,0.0096780674778319,0.283264537658031,-22.43756846082776,-9.226446298904108,0.0002511696754306,0.0,0.03125
lerobot-pusht,vjepa,0.0,none,none,nll,blur,decision_kl,6,11.951733348794065,3.747820384809342,1.5300412650640314,12.36022743667487,-3.304907534862468,-0.7666122976740941,0.4779259235698108,7.0,0.5625
lerobot-pusht,vjepa,0.0,none,none,nll,blur,action_mse,6,0.087415684197457,0.0110737832747367,0.0045208530908785,0.0989248800305931,-11.634278282244908,-7.713611698861221,0.0005845564881719,0.0,0.03125
lerobot-pusht,vjepa,0.0,none,none,nll,blur,nll,6,,,,,,,,,
lerobot-pusht,vjepa,0.0,none,none,nll,blur,uncertainty,6,,,,,,,,,
lerobot-pusht,vjepa,0.0,none,none,nll,brightness,latent_mse,6,0.0897474579941642,0.0007377751877693,0.0003011954591534,0.1253460850276171,-28.400270359947477,-57.36970472415533,3.044234096240742e-08,0.0,0.03125
lerobot-pusht,vjepa,0.0,none,none,nll,brightness,decision_kl,6,12.792172056370465,2.814684230437901,1.149090025271867,14.800069838279514,-13.56681288567802,-4.105680123731328,0.009303030614236,0.0,0.03125
lerobot-pusht,vjepa,0.0,none,none,nll,brightness,action_mse,6,0.0485931036979483,0.0045071702824506,0.0018400445626399,0.0646222860290405,-24.80441859312885,-8.891852403821128,0.0002993784915552,0.0,0.03125
lerobot-pusht,vjepa,0.0,none,none,nll,brightness,nll,6,,,,,,,,,
lerobot-pusht,vjepa,0.0,none,none,nll,brightness,uncertainty,6,,,,,,,,,
lerobot-pusht,vjepa,0.0,none,none,nll,clean,latent_mse,6,0.0247767290629529,0.0004168976069301,0.0001701977353276,0.0271298930546631,-8.673694315598484,-29.49690552997382,8.396307947038093e-07,0.0,0.03125
lerobot-pusht,vjepa,0.0,none,none,nll,clean,decision_kl,6,3.0100264504789025,0.130722847112746,0.0533673788583475,1.647058173726034,82.75167802176125,28.09124111849052,1.0704603433316288e-06,0.0,0.03125
lerobot-pusht,vjepa,0.0,none,none,nll,clean,action_mse,6,0.0063555673518525,0.0002813528327568,0.0001148618129901,0.004408191715057,44.17629183739645,25.426658793056703,1.7566567470810104e-06,0.0,0.03125
lerobot-pusht,vjepa,0.0,none,none,nll,clean,nll,6,,,,,,,,,
lerobot-pusht,vjepa,0.0,none,none,nll,clean,uncertainty,6,,,,,,,,,
lerobot-pusht,vjepa,0.0,none,none,nll,desaturation,latent_mse,6,0.0855117336592717,0.0023213737127453,0.000947696849756,0.1234326481889104,-30.72194843588039,-84.41892339465747,4.4203036633632675e-09,0.0,0.03125
lerobot-pusht,vjepa,0.0,none,none,nll,desaturation,decision_kl,6,6.18775219952753,0.2062126008368851,0.0841859417637653,6.957377507300351,-11.062002988414182,-2.4179278775071165,0.0602713084708961,2.0,0.09375
lerobot-pusht,vjepa,0.0,none,none,nll,desaturation,action_mse,6,0.026080758149183,0.0011514142367605,0.0004700628937732,0.0365997270313676,-28.74056648884114,-12.808056759510391,5.163368228376102e-05,0.0,0.03125
lerobot-pusht,vjepa,0.0,none,none,nll,desaturation,nll,6,,,,,,,,,
lerobot-pusht,vjepa,0.0,none,none,nll,desaturation,uncertainty,6,,,,,,,,,
lerobot-pusht,weak_policy_kl,0.01,weak_bc,none,nll,blur,latent_mse,6,0.2199493724303501,0.0237508713929549,0.0096962526432009,0.283264537658031,-22.35195614359522,-9.173242376052906,0.0002581806126525,0.0,0.03125
lerobot-pusht,weak_policy_kl,0.01,weak_bc,none,nll,blur,decision_kl,6,12.112837748878826,4.19518572785149,1.7126774015737678,12.36022743667487,-2.0014978612933727,-0.3917400262476002,0.711389645604939,6.0,0.4375
lerobot-pusht,weak_policy_kl,0.01,weak_bc,none,nll,blur,action_mse,6,0.0898284612896708,0.0126529478942669,0.0051655443471628,0.0989248800305931,-9.195279021929762,-3.0754269235471137,0.0276128094263761,1.0,0.0625
lerobot-pusht,weak_policy_kl,0.01,weak_bc,none,nll,blur,nll,6,,,,,,,,,
lerobot-pusht,weak_policy_kl,0.01,weak_bc,none,nll,blur,uncertainty,6,,,,,,,,,
lerobot-pusht,weak_policy_kl,0.01,weak_bc,none,nll,brightness,latent_mse,6,0.0898808358338998,0.0011068141864979,0.0004518549994989,0.1253460850276171,-28.29386269695087,-41.45479921826925,1.5407277502186797e-07,0.0,0.03125
lerobot-pusht,weak_policy_kl,0.01,weak_bc,none,nll,brightness,decision_kl,6,12.317844270511296,2.878836928222916,1.1752802544712442,14.800069838279514,-16.771715234397657,-3.752594921949475,0.0132582261878742,1.0,0.0625
lerobot-pusht,weak_policy_kl,0.01,weak_bc,none,nll,brightness,action_mse,6,0.046575953451207,0.0047543558146487,0.0019409576335872,0.0646222860290405,-27.92586534268329,-8.673414529722187,0.000336826900179,0.0,0.03125
lerobot-pusht,weak_policy_kl,0.01,weak_bc,none,nll,brightness,nll,6,,,,,,,,,
lerobot-pusht,weak_policy_kl,0.01,weak_bc,none,nll,brightness,uncertainty,6,,,,,,,,,
lerobot-pusht,weak_policy_kl,0.01,weak_bc,none,nll,clean,latent_mse,6,0.0246439353679872,0.0004596925187128,0.0001876686849035,0.0271298930546631,-9.163168028959948,-32.877013740806525,4.892679411589225e-07,0.0,0.03125
lerobot-pusht,weak_policy_kl,0.01,weak_bc,none,nll,clean,decision_kl,6,2.891338605489322,0.0946583296140152,0.0386441012430865,1.647058173726034,75.54562744729485,32.984135670785314,4.81405255800235e-07,0.0,0.03125
lerobot-pusht,weak_policy_kl,0.01,weak_bc,none,nll,clean,action_mse,6,0.0062385630669584,0.0002191692672788,8.947547868878812e-05,0.004408191715057,41.52204509730135,26.35668061694028,1.469518979228609e-06,0.0,0.03125
lerobot-pusht,weak_policy_kl,0.01,weak_bc,none,nll,clean,nll,6,,,,,,,,,
lerobot-pusht,weak_policy_kl,0.01,weak_bc,none,nll,clean,uncertainty,6,,,,,,,,,
lerobot-pusht,weak_policy_kl,0.01,weak_bc,none,nll,desaturation,latent_mse,6,0.0858343218951561,0.00252151624173,0.0010294046950631,0.1234326481889104,-30.460600858381483,-70.60924856265173,1.0791033967225244e-08,0.0,0.03125
lerobot-pusht,weak_policy_kl,0.01,weak_bc,none,nll,desaturation,decision_kl,6,5.788210210170646,0.4260045130906744,0.1739156141991582,6.957377507300351,-16.804712636376312,-4.023903206556805,0.0100817805152077,0.0,0.03125
lerobot-pusht,weak_policy_kl,0.01,weak_bc,none,nll,desaturation,action_mse,6,0.0249793030115344,0.0015811597445898,0.000645505762679,0.0365997270313676,-31.750029200693238,-18.899540885527948,7.640258441315077e-06,0.0,0.03125
lerobot-pusht,weak_policy_kl,0.01,weak_bc,none,nll,desaturation,nll,6,,,,,,,,,
lerobot-pusht,weak_policy_kl,0.01,weak_bc,none,nll,desaturation,uncertainty,6,,,,,,,,,
