candidate,candidate_planner_score,baseline,baseline_planner_score,planner_alpha,planning_horizon,metric,visual_condition,mean_difference,stderr,paired_t_pvalue,bootstrap_ci_low,bootstrap_ci_high,paired_units
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,3,success,clean,-0.5777777777777778,0.10772621905369618,0.0006749247001411751,-0.7555555555555555,-0.3777777777777778,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,3,return,ALL,52.437081314472046,22.31794674952866,0.026667739200610607,9.364408697295554,98.62836181549461,27
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,3,return,background_shift,11.63296163158747,8.413157382292423,0.2041221294489759,0.41097781488199997,29.80251494979323,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,3,return,brightness,91.76281175337911,43.718833238787845,0.06905225788397756,11.162857052097968,174.44671383998215,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,3,return,clean,53.915470558449556,49.72482102449865,0.309834178281502,-33.03852021166372,139.43615712854248,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,5,success,ALL,-0.2185185185185185,0.07661593212371849,0.00840102973043684,-0.37777777777777777,-0.08148148148148147,27
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,5,success,background_shift,-0.07777777777777778,0.06186404847588913,0.24412868189649103,-0.19999999999999998,0.03333333333333334,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,5,success,brightness,0.1111111111111111,0.05638273091717899,0.08425777551430201,0.03333333333333333,0.2222222222222222,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,5,success,clean,-0.6888888888888889,0.08069910581296638,2.728829697560697e-05,-0.8333333333333335,-0.5444444444444445,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,5,return,ALL,7.513248372638907,27.995155645421274,0.790527283423842,-46.294399029533565,59.50507122236877,27
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,5,return,background_shift,-30.965110333452962,41.40400664664085,0.4759414725849672,-114.29766419603814,37.770515253891475,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,5,return,brightness,57.056790112825105,60.205101873964054,0.3710226656383872,-64.49032300628743,158.5024061865576,9
bc_plus_de_vjepa_cem,cem_value,bc_only,bc_only,0.1,5,return,clean,-3.5519346614554257,42.369930866175984,0.9352501950609067,-83.03197826389278,71.74269108006361,9
